mean_test_score,n_estimators,min_samples_split,max_depth,bootstrap
0.6857837052211021,270,2,30,False
0.6857053502106664,255,2,20,False
0.6855444994819713,140,2,30,False
0.6855250715588055,150,2,30,False
0.6854310203352284,270,2,20,False
0.68539251258211,230,2,20,False
0.6853113806149898,255,2,30,False
0.6852631315546664,255,2,50,False
0.6852631315546664,255,2,100,False
0.6852631315546664,255,2,80,False
0.6852631315546664,255,2,60,False
0.6852631315546664,255,2,90,False
0.6852631315546664,255,2,70,False
0.6851695939812747,255,2,40,False
0.6851544661241051,270,2,50,False
0.6851544661241051,270,2,80,False
0.6851544661241051,270,2,60,False
0.6851544661241051,270,2,100,False
0.6851544661241051,270,2,70,False
0.6851544661241051,270,2,90,False
0.6851534109683509,300,2,30,False
0.6850661297116414,270,2,40,False
0.6850504386081016,160,2,20,False
0.6848226152548356,150,2,100,False
0.6848226152548356,150,2,60,False
0.6848226152548356,150,2,90,False
0.6848226152548356,150,2,70,False
0.6848226152548356,150,2,50,False
0.6848226152548356,150,2,80,False
0.6847692813797547,230,2,70,False
0.6847692813797547,230,2,60,False
0.6847692813797547,230,2,50,False
0.6847692813797547,230,2,100,False
0.6847692813797547,230,2,80,False
0.6847692813797547,230,2,90,False
0.6846644732103211,150,2,40,False
0.684662249387553,230,2,40,False
0.6846360454556533,160,2,30,False
0.6846318695341994,300,2,20,False
0.6845797138897616,200,2,20,False
0.684528449018507,150,2,20,False
0.6844520246750303,230,2,30,False
0.6842090980130503,140,2,20,False
0.684169321744811,200,2,90,False
0.684169321744811,200,2,60,False
0.684169321744811,200,2,80,False
0.684169321744811,200,2,50,False
0.684169321744811,200,2,70,False
0.684169321744811,200,2,100,False
0.6841468017662911,160,2,80,False
0.6841468017662911,160,2,100,False
0.6841468017662911,160,2,50,False
0.6841468017662911,160,2,70,False
0.6841468017662911,160,2,60,False
0.6841468017662911,160,2,90,False
0.6840442337307364,200,2,40,False
0.6840411645465727,180,2,20,False
0.6839948684932657,160,2,40,False
0.6839875862807875,140,2,80,False
0.6839875862807875,140,2,70,False
0.6839875862807875,140,2,60,False
0.6839875862807875,140,2,50,False
0.6839875862807875,140,2,90,False
0.6839875862807875,140,2,100,False
0.6839554727807649,270,4,30,False
0.6839277352585565,255,4,30,False
0.6838596362891627,170,2,20,False
0.6838220362393663,140,2,40,False
0.6837007290607335,300,2,100,False
0.6837007290607335,300,2,70,False
0.6837007290607335,300,2,90,False
0.6837007290607335,300,2,60,False
0.6837007290607335,300,2,50,False
0.6837007290607335,300,2,80,False
0.6836498000340521,300,2,40,False
0.6835465990077348,270,6,20,False
0.6834797892356559,180,2,30,False
0.683463215655317,300,4,30,False
0.6834200501051159,255,6,20,False
0.6834122968075457,180,2,80,False
0.6834122968075457,180,2,50,False
0.6834122968075457,180,2,60,False
0.6834122968075457,180,2,90,False
0.6834122968075457,180,2,100,False
0.6834122968075457,180,2,70,False
0.6833937958197716,230,6,20,False
0.6833342001109661,170,2,30,False
0.6833200269246109,170,2,100,False
0.6833200269246109,170,2,70,False
0.6833200269246109,170,2,80,False
0.6833200269246109,170,2,90,False
0.6833200269246109,170,2,50,False
0.6833200269246109,170,2,60,False
0.6832772102223237,180,2,40,False
0.6831782260015022,170,2,40,False
0.6831702299397946,200,2,30,False
0.6831130269933302,150,4,30,False
0.6831006405252446,255,4,90,False
0.6831006405252446,255,4,70,False
0.6831006405252446,255,4,80,False
0.6831006405252446,255,4,50,False
0.6831006405252446,255,4,40,False
0.6831006405252446,255,4,100,False
0.6831006405252446,255,4,60,False
0.6830779280422715,160,6,20,False
0.6829688516574117,300,6,20,False
0.6828550031917441,230,4,30,False
0.682791171303452,160,4,30,False
0.6827144645880099,300,4,90,False
0.6827144645880099,300,4,60,False
0.6827144645880099,300,4,50,False
0.6827144645880099,300,4,80,False
0.6827144645880099,300,4,40,False
0.6827144645880099,300,4,70,False
0.6827144645880099,300,4,100,False
0.68267707597226,270,4,80,False
0.68267707597226,270,4,50,False
0.68267707597226,270,4,100,False
0.68267707597226,270,4,60,False
0.68267707597226,270,4,70,False
0.68267707597226,270,4,90,False
0.68267707597226,270,4,40,False
0.6826445358664883,150,6,20,False
0.6823414964232332,140,4,30,False
0.6823129705947447,140,8,30,False
0.6823083472792908,150,8,30,False
0.6822447464665913,170,6,20,False
0.6822058099654644,255,8,30,False
0.6821767324470155,300,4,20,False
0.6819990007278707,300,6,40,False
0.6819990007278707,300,6,90,False
0.6819990007278707,300,6,100,False
0.6819990007278707,300,6,80,False
0.6819990007278707,300,6,50,False
0.6819990007278707,300,6,60,False
0.6819990007278707,300,6,70,False
0.6818946585841523,300,8,30,False
0.6818572739818592,270,8,30,False
0.6818013351420025,140,6,20,False
0.6817885639555161,230,4,60,False
0.6817885639555161,230,4,100,False
0.6817885639555161,230,4,40,False
0.6817885639555161,230,4,80,False
0.6817885639555161,230,4,70,False
0.6817885639555161,230,4,50,False
0.6817885639555161,230,4,90,False
0.6817814548868396,255,4,20,False
0.6816608313944265,170,4,30,False
0.6815967304735713,180,6,20,False
0.6815482581255458,270,6,70,False
0.6815482581255458,270,6,50,False
0.6815482581255458,270,6,80,False
0.6815482581255458,270,6,40,False
0.6815482581255458,270,6,100,False
0.6815482581255458,270,6,60,False
0.6815482581255458,270,6,90,False
0.6815268578156705,230,8,30,False
0.6815256522603305,270,4,20,False
0.6815254448609471,150,8,20,False
0.6814858717705009,200,6,20,False
0.6814536580343924,230,6,80,False
0.6814536580343924,230,6,70,False
0.6814536580343924,230,6,40,False
0.6814536580343924,230,6,50,False
0.6814536580343924,230,6,100,False
0.6814536580343924,230,6,90,False
0.6814536580343924,230,6,60,False
0.6813492204981166,255,6,50,False
0.6813492204981166,255,6,40,False
0.6813492204981166,255,6,80,False
0.6813492204981166,255,6,100,False
0.6813492204981166,255,6,60,False
0.6813492204981166,255,6,90,False
0.6813492204981166,255,6,70,False
0.681222200211139,230,8,20,False
0.6812018739425496,160,8,30,False
0.681199914398899,255,8,20,False
0.6811675822601326,160,4,40,False
0.6811675822601326,160,4,100,False
0.6811675822601326,160,4,60,False
0.6811675822601326,160,4,50,False
0.6811675822601326,160,4,70,False
0.6811675822601326,160,4,90,False
0.6811675822601326,160,4,80,False
0.6811435580822603,270,8,20,False
0.6811139565825204,160,8,20,False
0.6811054471547463,150,8,90,False
0.6811054471547463,150,8,50,False
0.6811054471547463,150,8,60,False
0.6811054471547463,150,8,40,False
0.6811054471547463,150,8,100,False
0.6811054471547463,150,8,80,False
0.6811054471547463,150,8,70,False
0.681088363876431,150,4,20,False
0.6810256732855635,200,4,30,False
0.6809558685002465,180,4,30,False
0.6808200233697537,255,8,70,False
0.6808200233697537,255,8,100,False
0.6808200233697537,255,8,90,False
0.6808200233697537,255,8,50,False
0.6808200233697537,255,8,40,False
0.6808200233697537,255,8,80,False
0.6808200233697537,255,8,60,False
0.6808005522521363,300,6,30,False
0.6807870600551787,140,8,40,False
0.6807870600551787,140,8,70,False
0.6807870600551787,140,8,90,False
0.6807870600551787,140,8,50,False
0.6807870600551787,140,8,60,False
0.6807870600551787,140,8,80,False
0.6807870600551787,140,8,100,False
0.680722979445167,150,4,70,False
0.680722979445167,150,4,80,False
0.680722979445167,150,4,50,False
0.680722979445167,150,4,90,False
0.680722979445167,150,4,40,False
0.680722979445167,150,4,100,False
0.680722979445167,150,4,60,False
0.6806863728470771,300,8,20,False
0.6806820471771239,270,8,40,False
0.6806820471771239,270,8,70,False
0.6806820471771239,270,8,50,False
0.6806820471771239,270,8,60,False
0.6806820471771239,270,8,80,False
0.6806820471771239,270,8,100,False
0.6806820471771239,270,8,90,False
0.6806045436728411,300,8,80,False
0.6806045436728411,300,8,90,False
0.6806045436728411,300,8,40,False
0.6806045436728411,300,8,70,False
0.6806045436728411,300,8,60,False
0.6806045436728411,300,8,50,False
0.6806045436728411,300,8,100,False
0.6804431370184221,160,6,80,False
0.6804431370184221,160,6,70,False
0.6804431370184221,160,6,50,False
0.6804431370184221,160,6,90,False
0.6804431370184221,160,6,40,False
0.6804431370184221,160,6,100,False
0.6804431370184221,160,6,60,False
0.6804404609895452,230,4,20,False
0.6804104479921544,200,4,70,False
0.6804104479921544,200,4,80,False
0.6804104479921544,200,4,40,False
0.6804104479921544,200,4,50,False
0.6804104479921544,200,4,60,False
0.6804104479921544,200,4,90,False
0.6804104479921544,200,4,100,False
0.6803769918838091,140,8,20,False
0.6803189632673686,230,10,20,False
0.680271226088612,255,10,20,False
0.680253161980241,230,8,50,False
0.680253161980241,230,8,90,False
0.680253161980241,230,8,60,False
0.680253161980241,230,8,80,False
0.680253161980241,230,8,100,False
0.680253161980241,230,8,70,False
0.680253161980241,230,8,40,False
0.6802483259575066,200,6,40,False
0.6802483259575066,200,6,90,False
0.6802483259575066,200,6,60,False
0.6802483259575066,200,6,50,False
0.6802483259575066,200,6,100,False
0.6802483259575066,200,6,70,False
0.6802483259575066,200,6,80,False
0.6802370726453804,160,4,20,False
0.6802287753085834,150,6,100,False
0.6802287753085834,150,6,60,False
0.6802287753085834,150,6,40,False
0.6802287753085834,150,6,50,False
0.6802287753085834,150,6,90,False
0.6802287753085834,150,6,70,False
0.6802287753085834,150,6,80,False
0.6801756684802174,255,6,30,False
0.6801712115590439,270,6,30,False
0.6801654544153355,160,8,60,False
0.6801654544153355,160,8,100,False
0.6801654544153355,160,8,90,False
0.6801654544153355,160,8,70,False
0.6801654544153355,160,8,40,False
0.6801654544153355,160,8,80,False
0.6801654544153355,160,8,50,False
0.6801245953258014,140,4,40,False
0.6801245953258014,140,4,90,False
0.6801245953258014,140,4,80,False
0.6801245953258014,140,4,50,False
0.6801245953258014,140,4,70,False
0.6801245953258014,140,4,100,False
0.6801245953258014,140,4,60,False
0.6801240517554835,230,6,30,False
0.6801148995246132,270,10,20,False
0.6800312082474326,300,10,20,False
0.6800083647002257,150,10,20,False
0.6799990577225239,160,6,30,False
0.6799507438001466,170,4,50,False
0.6799507438001466,170,4,60,False
0.6799507438001466,170,4,70,False
0.6799507438001466,170,4,100,False
0.6799507438001466,170,4,90,False
0.6799507438001466,170,4,40,False
0.6799507438001466,170,4,80,False
0.6798681871787057,200,4,20,False
0.6797904406888028,170,6,60,False
0.6797904406888028,170,6,100,False
0.6797904406888028,170,6,50,False
0.6797904406888028,170,6,40,False
0.6797904406888028,170,6,70,False
0.6797904406888028,170,6,90,False
0.6797904406888028,170,6,80,False
0.679774700852972,140,6,40,False
0.679774700852972,140,6,60,False
0.679774700852972,140,6,90,False
0.679774700852972,140,6,50,False
0.679774700852972,140,6,80,False
0.679774700852972,140,6,70,False
0.679774700852972,140,6,100,False
0.6797673746678846,150,6,30,False
0.67976040733151,180,4,80,False
0.67976040733151,180,4,100,False
0.67976040733151,180,4,50,False
0.67976040733151,180,4,40,False
0.67976040733151,180,4,60,False
0.67976040733151,180,4,70,False
0.67976040733151,180,4,90,False
0.6797529765643259,140,4,20,False
0.6797304260174286,200,8,30,False
0.6797217900232806,200,8,20,False
0.6795639338586414,140,10,20,False
0.6795580699385619,180,6,50,False
0.6795580699385619,180,6,80,False
0.6795580699385619,180,6,100,False
0.6795580699385619,180,6,60,False
