lon,lat,sd_temp,sd_ocean_heat,sd_glaciers,sd_greenland,sd_antarctic,sd_gmsl,sigma_whitenoise_co2,rho_temperature,rho_ocean_heat,rho_glaciers,rho_greenland,rho_antarctic,rho_gmsl,alpha0_CO2,CO2_0,N2O_0,temperature_0,ocean_heat_0,thermal_s0,greenland_v0,glaciers_v0,glaciers_s0,antarctic_s0,Q10,CO2_fertilization,CO2_diffusivity,heat_diffusivity,rf_scale_aerosol,climate_sensitivity,thermal_alpha,greenland_a,greenland_b,greenland_alpha,greenland_beta,glaciers_beta0,glaciers_n,anto_alpha,anto_beta,antarctic_gamma,antarctic_alpha,antarctic_mu,antarctic_nu,antarctic_precip0,antarctic_kappa,antarctic_flow0,antarctic_runoff_height0,antarctic_c,antarctic_bed_height0,antarctic_slope,antarctic_lambda,antarctic_temp_threshold,dvbm_s,movefactor_s,vslel_s,vslmult_s,wvel_s,wvpdl_s
-87.39,30.47,0.005713143215552824,0.005654998113164893,0.00486418511879673,0.003988251269765869,0.014228864223810221,0.006595470133108683,0.0046142760079920875,0.004482018510513566,0.005312694425606769,0.0073241306559275405,0.00797341480238174,0.006612615616042166,0.011875919787889572,0.00495822263512065,0.006122317140876651,0.005143626023432178,0.014657361801330822,0.0055811871509684865,0.0043996734785698675,0.004740776233129235,0.006679801310758645,0.005628924798841773,0.004966064978540725,0.013006370674497617,0.006391727324773739,0.00987057425023954,0.009159090993835906,0.11068435212288688,0.26093665780877623,0.025453766361162148,0.00683081893817144,0.014006744720845806,0.00992677958189603,0.01815468082325341,0.004188855712255822,0.005842986385354719,0.012711767738986331,0.0068648939680506105,0.0056811805642236176,0.008493045603548431,0.007095311896647851,0.004675804899873695,0.027812681661378548,0.00505600673735424,0.006191289851127528,0.00746845583740619,0.006055331347888124,0.004505781453085778,0.007848215489860606,0.06647504687743216,0.08908777094134814,0.006926311517195072,0.016290980005818058,0.0061209106408714456,0.04682723937711483,0.00483711181316513,0.006403518647552572
-87.961,30.675,0.0029236846598972234,0.003265301900525014,0.0028242909722998363,0.0034915343082882297,0.004840755870508407,0.0030117802433418644,0.0029685482247422536,0.0029213244167787225,0.0034766666249491196,0.003392563692861202,0.003738802504615106,0.0037219704324220233,0.004518822036586164,0.0028225200623898192,0.0028895465078121307,0.0035397477408404933,0.009052605568675235,0.003031183543420924,0.0028320765455190824,0.003235016269375403,0.003144518501741403,0.003323621032335467,0.0031111284810204512,0.004926353491482225,0.002714058484981131,0.0038301055733328464,0.0071370490272184665,0.08057287750649851,0.1621991673662412,0.013656622129204918,0.008967976484101282,0.007795313058372101,0.009177131513242249,0.01061332094482005,0.002999668761332551,0.0033242743249249584,0.005065646669069903,0.002998959365828459,0.0027872558307224316,0.0038987013745654013,0.004819725029857306,0.0026895549571074647,0.014461340494091202,0.0033217634670220085,0.003406231287031357,0.003456700267336078,0.0034473217254615066,0.0024114129546400167,0.003706695323100238,0.017775667090388563,0.02612867125959142,0.0032949165998325093,0.01312112424327253,0.0028971751399079195,0.4739049895100106,0.003142835742446751,0.003271382862018349
-87.917,30.604,0.0050100862705456896,0.005100688327483321,0.0032319393079246403,0.004069085519142174,0.01083584923490631,0.005571017080219662,0.004231380354765038,0.00389577503592822,0.003730162170522328,0.006605852709987409,0.007782354315128476,0.0044012895472574955,0.00964695890347939,0.0049161145552068936,0.005437977443903896,0.006373408026548049,0.014519842091166787,0.0061362299909061375,0.004959601302079354,0.004137893422811126,0.004693668792561415,0.004272071095053846,0.005091850388753786,0.011961254007215259,0.0047193952809096214,0.00696762789920951,0.011096629232184728,0.09392556300339899,0.23025180811302065,0.018456648174088312,0.006988342026516879,0.011819762759385316,0.008382277723829783,0.015839742441585248,0.004433009945715322,0.00555744766252576,0.011672113583778664,0.00911404880642467,0.005205767528106765,0.009539527967746144,0.006028122178463967,0.004441313750941917,0.022603297453258103,0.005509059407912531,0.0050282101573603495,0.006584116791076616,0.005576843542643684,0.0038432433224953612,0.005420880025656496,0.13776399649298393,0.06279831836869847,0.004759447957422171,0.0846895632620759,0.005130449816160897,0.030164692815329238,0.004636448020849648,0.004439934594747624
-87.911,30.562,0.004329633538378528,0.005219438115809071,0.0041446477386917055,0.00476395290280516,0.015346693588596068,0.0051360902084473595,0.004155949366349287,0.0042292370061750946,0.0040000143208818156,0.0044635215497279826,0.006893984178306728,0.004723157998520291,0.0103302878942494,0.004145471651689345,0.0038621431810804733,0.004899858395861238,0.0203935395258093,0.0051087435595390035,0.004419835531817993,0.004253645381968797,0.005441063824845933,0.004613418256329606,0.00432747407824278,0.01178022660348799,0.004617252099940689,0.006579639018048587,0.014573663927200043,0.1418010052542115,0.3031581295652687,0.03344406365884037,0.010572181903391716,0.01816490726815193,0.015214746252392558,0.022609986117637117,0.004228161116110957,0.005105031134428844,0.007458313518010833,0.004439224496821927,0.004375692083027803,0.005548811675604947,0.007379460473264141,0.0041292200083531145,0.037088496519830226,0.005062049217802111,0.004877492806305953,0.006576759983237747,0.005388116338753396,0.003942310289692109,0.005772496900609996,0.011647038061492207,0.014580458852046905,0.004325969309917956,0.007329217483582211,0.0042276194776029105,0.11645726856651363,0.004057812996293065,0.004285375228002745
-87.923,30.521,0.005362974101569729,0.004565604243717324,0.00406988274033952,0.004451357688538651,0.01137791899924683,0.0042181326445688725,0.004706310796370053,0.0037485740135234824,0.005074788805055412,0.007858198958018927,0.0066802445718414085,0.006310897789188134,0.009988901473603219,0.004359574590098764,0.004988062465753366,0.006853709041172233,0.015017075443561711,0.004647269093268975,0.004340587523121784,0.004094320788709025,0.005785285896666605,0.005140782566919695,0.004492332746173558,0.009796055352442122,0.004683713576187469,0.006914967684352514,0.009845040621769776,0.10051151265772396,0.2538776996499407,0.01689029946323072,0.008803443518886506,0.010911954501717726,0.010308796957358443,0.012484331065684045,0.0036961201622024756,0.005315994119747684,0.012490819893237215,0.00563799476379179,0.004523779599968199,0.006785624141729034,0.0075364715371898285,0.004123899758350054,0.020483416799850846,0.005144900835792103,0.005875276450845948,0.0058495010094689,0.005331008184714819,0.0036272792535097767,0.006053346646493321,0.04194832118075144,0.09368679178540124,0.0051578327805828494,0.06873315507224348,0.00483306295195482,0.0903679259310969,0.004305495667022965,0.005331379443733086
-87.944,30.227,0.005337030386626058,0.005063190710759531,0.0049012362796648605,0.004328293767447593,0.013058709450596109,0.005231563846387074,0.005969561653982981,0.005874200106495479,0.004177102675469915,0.010686440383760393,0.0059259659822099575,0.011118776565663348,0.010509446716216415,0.004817186895306318,0.005707814931710036,0.005363207249724267,0.0073374918063390335,0.005555446370800434,0.005985448278329654,0.00494263836979104,0.004983459395511532,0.005089380209431475,0.005527928989133524,0.00986246414272338,0.005852277400962384,0.00973960278059939,0.0060471619787254224,0.059668789537776885,0.11491242040854081,0.01050328254121451,0.003954793339324864,0.006277863375441817,0.005051567712219311,0.007652247649553095,0.0041151771412328,0.00514200888508883,0.02000253093357139,0.005059621540988781,0.004036139875936312,0.005990239359349855,0.0055246489471867,0.005229365100184045,0.008298526395632212,0.007407510675378479,0.006906869083649186,0.007754328151257641,0.00609168353027026,0.003987846983739507,0.01004269877212509,0.0064585770207733605,0.16117143248119425,0.006713106295148809,0.021231173491580026,0.006702823875847716,0.29278200273967786,0.005447657949285363,0.006890038882462763
-88.156,30.324,0.0038148285919375005,0.003876404088601827,0.0029956527853152396,0.003386200453798689,0.006754955733677398,0.0038464016198601937,0.0035974755605128533,0.0034762698511269846,0.003032979704620529,0.006332189797268379,0.003877470450194663,0.008138359898872826,0.006124760640525713,0.0037764942713850963,0.0035327659767398715,0.005213784279156957,0.0060693946741503906,0.004285180532074765,0.003760182802490812,0.0035283837974066008,0.003330537089463491,0.0034420892011088632,0.0036973237928598526,0.006355802978957208,0.004227166152962227,0.006606439632419272,0.006220808368768832,0.05399170853460279,0.12234068947781963,0.005787204758487351,0.003263588213447579,0.0041347687429493865,0.003284468790914145,0.0045520629230638,0.0028770999464735984,0.004289154213051281,0.00909839994373069,0.0039463418123710835,0.0033538660463818763,0.004677372314456159,0.003966977055794472,0.00303479676820072,0.005168159669668831,0.005278844742043036,0.004820302611550613,0.004769019710215399,0.004010409553152035,0.0026528375242277193,0.004415230309174181,0.008770169869105537,0.11533952241246652,0.015171943343854284,0.188356780075303,0.003444709917869975,0.2734613613228313,0.003900413524735631,0.004541493145800422
-88.063,30.615,0.005302801336791176,0.006667108951898247,0.005149018388054226,0.0049394920605596365,0.02129491881906676,0.007827405934770482,0.00701558068191055,0.005729303536245386,0.004520369051161029,0.007197778430232864,0.009129446631896512,0.008991442490861326,0.015384907323932636,0.006618769126456639,0.0064482577882158665,0.005585315740550124,0.019005756957363944,0.007274799776243835,0.00523573918557294,0.006230256410942941,0.00723128512509808,0.006438049749356921,0.006355643553620394,0.017810869851324802,0.008263196607539299,0.012007746618784926,0.012138489330668842,0.14769818442532387,0.2555105633484799,0.03825580074404713,0.007581662899383458,0.016782649880281372,0.011084531665872874,0.02876338472659173,0.005890984410578638,0.007185955310514142,0.011388839931622284,0.005706574702697811,0.00606606960735006,0.008571728818679842,0.0065610193238935365,0.00549851377374977,0.03386582275876746,0.006385763235559985,0.006937157650988612,0.009810779779092584,0.006700656517289777,0.004753942877419561,0.010314781298708477,0.006386520198035085,0.054497058673698376,0.007726413253284139,0.011502146227252617,0.008125632755257442,0.021675875539797298,0.005831275345459899,0.007145960861202007
-88.031,30.679,0.0037288996295914375,0.0046605688255289355,0.004572044020129226,0.0031179412011093557,0.005427462735732809,0.003965480558714593,0.0031586882674122236,0.0035236961577346333,0.0037000209411343567,0.005686102573442532,0.0037840896280485633,0.007816386812310889,0.0060209589790954495,0.004452051312341406,0.0032918600330663255,0.005481262573305409,0.007275786823695468,0.003956366403318246,0.0053557331241541615,0.0032989326538067462,0.003631705974801234,0.0036792849882920546,0.0036025094038500817,0.009187957916577396,0.005061223709578871,0.006367112125653811,0.008283374139283024,0.047429450181307876,0.15129053499285858,0.003279436969075306,0.0044199617334562714,0.005427556155421897,0.003897777869647117,0.006456352986354536,0.003088669948136119,0.003435286672789168,0.008097528980689696,0.003796588217706488,0.003129413792139839,0.004894663428918519,0.0041976810843655284,0.003602696491618735,0.007821098243336223,0.004562515584799868,0.004434379502889575,0.0035780436209828957,0.0038870756157389783,0.0031613678732225403,0.004324234222556972,0.003248750423956216,0.10132948256994515,0.021657998927930643,0.39292240226571784,0.003048045400193977,0.04977111622210334,0.0030777290797255386,0.004644659430705364
-88.443,30.329,0.004105614674749975,0.004346600810085165,0.0038478260777314267,0.004459633972379562,0.00920457872448349,0.004588039472795142,0.003666796120682538,0.004317055194423908,0.0037737410504705047,0.004954846530130089,0.005519055536713005,0.004688171798562916,0.009115696795997944,0.003917927886730882,0.0037272823997970984,0.004461319389730229,0.013347405498362813,0.004445623671761493,0.004686718235687253,0.0038964171742448036,0.004698623833268165,0.00464525581977113,0.004161586759078962,0.010996432135237518,0.004282831709009963,0.006482799881191131,0.01197962253965336,0.10197443189201383,0.26202706895498096,0.012331894772678532,0.00968532475488502,0.013408578110272025,0.010953796697523917,0.014885288080971533,0.0038898329187170887,0.004661283196951942,0.007478123663357639,0.00405797211851193,0.0039238665466322245,0.004653652007469961,0.006643251783619865,0.003799634461532763,0.024049621200153675,0.004798622379559137,0.004473799993794869,0.0046701927339868055,0.004935032630039758,0.003723636635816308,0.005347804383353874,0.005147296393300738,0.03686662217800321,0.0073650399724045175,0.21199792895525965,0.0037136500815632923,0.05810141874380329,0.0038825695010442237,0.004235260565067003
