Feature,Importance
movefactor_s,0.6170890970352636
antarctic_temp_threshold,0.07901385317713298
rf_scale_aerosol,0.06107969359483799
dvbm_s,0.03772256088552651
climate_sensitivity,0.03276157032252051
thermal_alpha,0.009850696636228435
antarctic_precip0,0.007409506089337559
greenland_beta,0.006992191112421249
antarctic_lambda,0.005384692614286565
rho_gmsl,0.0051061204633732135
thermal_s0,0.005030597454480343
sd_antarctic,0.004841308205312401
greenland_alpha,0.004807330252021721
temperature_0,0.004797439069645834
greenland_b,0.004656624374642431
sd_ocean_heat,0.0037830432732175734
N2O_0,0.0037420831680747874
heat_diffusivity,0.0037280239621518886
rho_antarctic,0.0034761935568111426
rho_greenland,0.0033910828857599442
anto_alpha,0.0033885456462194974
antarctic_slope,0.0032786571721483805
antarctic_runoff_height0,0.003257702146098462
greenland_a,0.003246034769508476
antarctic_mu,0.003085884589744549
antarctic_c,0.002838807592621354
alpha0_CO2,0.002836650179963354
glaciers_n,0.0027774496983862793
antarctic_kappa,0.002759196798522043
antarctic_nu,0.0026968903860355347
antarctic_gamma,0.002648373451555795
ocean_heat_0,0.0026451367170736858
antarctic_flow0,0.0026398566952243693
sd_greenland,0.0026056909556856586
Q10,0.0025891162269215348
wvel_s,0.00258594858737896
CO2_diffusivity,0.002565815396033368
CO2_fertilization,0.0025614398169020816
antarctic_alpha,0.002522425449362581
rho_glaciers,0.00247786871589402
glaciers_v0,0.002472593483462848
sd_gmsl,0.002468336484110919
anto_beta,0.0024381546881832162
rho_temperature,0.0024250173571557353
rho_ocean_heat,0.002407617792169949
sd_temp,0.0023865311452889756
vslmult_s,0.0023720885453184667
vslel_s,0.002369521305036089
wvpdl_s,0.0023260823115293875
CO2_0,0.00229582471446167
glaciers_beta0,0.0022667465872473354
glaciers_s0,0.002263815260773421
sigma_whitenoise_co2,0.002257839262871871
antarctic_s0,0.002246132711437854
greenland_v0,0.002123764241584802
antarctic_bed_height0,0.0021068597437442064
sd_glaciers,0.0021018752412966606
