Feature,Importance
movefactor_s,0.3515852707449071
antarctic_temp_threshold,0.29632498457954143
climate_sensitivity,0.08993677765752478
rf_scale_aerosol,0.06369999545547451
antarctic_lambda,0.033146242273386944
thermal_alpha,0.007684738346459693
dvbm_s,0.006742443465328475
heat_diffusivity,0.006146184450450186
greenland_beta,0.005979768299521945
antarctic_mu,0.005156944784445326
antarctic_precip0,0.004778200974380292
ocean_heat_0,0.003811631034031651
temperature_0,0.0037898939541397354
rho_greenland,0.0036002806237675007
rho_antarctic,0.003547513057034131
rho_gmsl,0.0034720590061166896
greenland_b,0.0033778772484574188
sd_antarctic,0.0033658558478704297
antarctic_gamma,0.0031281630194204494
greenland_alpha,0.0031015718532517336
CO2_diffusivity,0.003038686289069061
anto_alpha,0.0030203197826661563
antarctic_alpha,0.0029700601843090212
antarctic_kappa,0.002944019515665032
wvpdl_s,0.002943859054478274
wvel_s,0.0029285197340646668
antarctic_slope,0.0028951527232079026
vslel_s,0.0028758590294756434
antarctic_s0,0.002858794392264195
thermal_s0,0.0028364091504691474
rho_glaciers,0.002793938511837755
anto_beta,0.002755424031916117
sigma_whitenoise_co2,0.0027547279063453705
sd_ocean_heat,0.00273631872329031
sd_temp,0.002736222250858639
antarctic_c,0.002735247089159443
antarctic_runoff_height0,0.0026783853882111647
greenland_v0,0.002595994012777964
rho_temperature,0.0025741505037876447
vslmult_s,0.002566703427191968
CO2_fertilization,0.0025607748769868243
alpha0_CO2,0.002556175990432426
CO2_0,0.0025415253952587847
antarctic_flow0,0.002517658722567773
glaciers_n,0.002516175923212786
sd_greenland,0.0025157070432697223
Q10,0.002514534562847315
glaciers_s0,0.00247112002632087
N2O_0,0.0024630605848263913
glaciers_v0,0.002453945004085101
antarctic_bed_height0,0.0023969281276456722
sd_gmsl,0.0023625768351967784
sd_glaciers,0.0023495291805925873
glaciers_beta0,0.0022972890605954884
rho_ocean_heat,0.0022934069800392243
greenland_a,0.0022914994703741184
antarctic_nu,0.002282903839192411
