Feature,Importance
movefactor_s,0.36888847683069825
antarctic_temp_threshold,0.19755647310493274
climate_sensitivity,0.11570613583854404
rf_scale_aerosol,0.07227720905583714
dvbm_s,0.02122605717023987
antarctic_lambda,0.011560630129982303
thermal_alpha,0.008553464866643585
greenland_beta,0.007991480263673948
antarctic_precip0,0.007604044356700191
temperature_0,0.006290139213106196
greenland_b,0.006229249884830005
heat_diffusivity,0.006103815421385211
rho_gmsl,0.005629037658914019
antarctic_alpha,0.004987428472535827
antarctic_kappa,0.004951286789621804
greenland_alpha,0.004889978638840467
thermal_s0,0.004868482509777967
rho_greenland,0.004864814311719653
sd_antarctic,0.004837885601704861
anto_alpha,0.004792032702284426
antarctic_mu,0.004687364433744099
wvel_s,0.004366472152877104
sd_ocean_heat,0.004327539539128901
sd_temp,0.0042004048690789325
antarctic_gamma,0.004165987857710528
CO2_fertilization,0.0041003111849637446
glaciers_s0,0.0039025844667479
rho_antarctic,0.0038909779415026735
CO2_diffusivity,0.003851448189991732
vslel_s,0.003826301748540797
rho_glaciers,0.0038258770483030153
anto_beta,0.0037347756737552877
Q10,0.0037096234163543256
ocean_heat_0,0.003694097042981224
antarctic_runoff_height0,0.0036760765414423128
greenland_a,0.003652967611712149
wvpdl_s,0.0035836235188244497
N2O_0,0.003544005384145171
glaciers_v0,0.003528123058333066
CO2_0,0.003503376643787363
rho_temperature,0.0034519101202568577
glaciers_beta0,0.0034414405036647783
antarctic_slope,0.0034213427952520655
antarctic_flow0,0.0033601940503872395
antarctic_s0,0.0033428456807137355
sigma_whitenoise_co2,0.0033198900639551695
sd_greenland,0.003196507887389391
antarctic_bed_height0,0.0030579791033273768
antarctic_c,0.002984798914302202
vslmult_s,0.002950475321987864
antarctic_nu,0.002945597785958455
sd_glaciers,0.0029206329502838154
glaciers_n,0.0029019254907778937
greenland_v0,0.0028679594843277556
sd_gmsl,0.00282102798956386
alpha0_CO2,0.0027862502296730966
rho_ocean_heat,0.0026491604822811085
