Feature,Importance
movefactor_s,0.5226447183519295
antarctic_lambda,0.16814414014620677
rf_scale_aerosol,0.05733704455896217
climate_sensitivity,0.0568640143311625
antarctic_temp_threshold,0.055013564963090705
antarctic_mu,0.011523346541606578
vslmult_s,0.006846641601718544
greenland_beta,0.006518714556761831
dvbm_s,0.005925955583983657
temperature_0,0.004779796599441896
greenland_b,0.004323893346724043
greenland_alpha,0.0035525280052624924
rho_greenland,0.00350807677483948
thermal_alpha,0.003158790103852944
ocean_heat_0,0.0031098718198054546
greenland_a,0.0029911912164563726
antarctic_runoff_height0,0.002695103459364517
rho_gmsl,0.00245296754158889
sd_antarctic,0.0024182550319962258
anto_alpha,0.0024151662967793696
antarctic_flow0,0.0023237638658210277
antarctic_precip0,0.0022837366150480366
sd_greenland,0.0022226649927031975
CO2_0,0.0022214466454692425
glaciers_beta0,0.002197556487075868
rho_antarctic,0.002191489493780306
glaciers_n,0.002107661215295108
sd_gmsl,0.002089580946380101
greenland_v0,0.0020716351826526994
glaciers_v0,0.002053116049669686
sd_temp,0.0020296933344658603
Q10,0.0020144075810920184
antarctic_s0,0.001992329580443311
antarctic_c,0.001982895447616495
vslel_s,0.001982712441318417
antarctic_kappa,0.00197959384620112
antarctic_nu,0.0019692301967647987
thermal_s0,0.0019675797776769594
antarctic_slope,0.001965784873191817
antarctic_alpha,0.0019643592087793156
rho_ocean_heat,0.0019568706392620434
rho_temperature,0.0019559683795577756
rho_glaciers,0.0019538457789679714
antarctic_gamma,0.0019472092168631768
sigma_whitenoise_co2,0.0019257635878298684
anto_beta,0.001924175743491018
CO2_fertilization,0.0019073875896931185
wvpdl_s,0.0019051121385343925
heat_diffusivity,0.001900965249663321
sd_ocean_heat,0.0019006069827360663
sd_glaciers,0.0018875044525137178
alpha0_CO2,0.0018851848050338226
wvel_s,0.001848056030627542
glaciers_s0,0.001840226965580437
N2O_0,0.0018317608619193473
antarctic_bed_height0,0.001827502963578877
CO2_diffusivity,0.0017668400011681895
