Feature,Importance
movefactor_s,0.6996286074917165
antarctic_temp_threshold,0.06184095854436565
rf_scale_aerosol,0.04793212994011851
dvbm_s,0.021922291888316344
climate_sensitivity,0.018919338354031246
thermal_alpha,0.015279373437340663
greenland_beta,0.005923737808479125
antarctic_precip0,0.005411516593726685
rho_gmsl,0.004908334403501387
greenland_b,0.0043394633475532865
temperature_0,0.004298789046039113
thermal_s0,0.0041532939039925715
antarctic_lambda,0.004067537922702027
sd_antarctic,0.003989111170923508
greenland_alpha,0.0037334574244300817
sd_ocean_heat,0.003304638328538494
rho_greenland,0.003200345278040088
heat_diffusivity,0.0028145921910810853
greenland_a,0.00267470285293069
N2O_0,0.0026320006222863047
antarctic_slope,0.002612557533301295
rho_antarctic,0.0025995307928173518
antarctic_runoff_height0,0.0025840139778159697
antarctic_alpha,0.002533874581519826
antarctic_c,0.002529267615326173
antarctic_mu,0.002526379125360751
anto_alpha,0.0025227573259359003
glaciers_n,0.002460800985736892
ocean_heat_0,0.002428237692297726
antarctic_kappa,0.0023506160076931086
antarctic_flow0,0.002299232836545961
sd_gmsl,0.002293630724818469
wvel_s,0.002265242418143626
alpha0_CO2,0.002227307719230776
CO2_fertilization,0.0021591599653046772
sd_greenland,0.0021235698118657674
CO2_0,0.0020594873400265465
antarctic_s0,0.002052833947696475
Q10,0.002044984533933674
anto_beta,0.0020352482268292953
glaciers_v0,0.0020324851405906434
rho_temperature,0.002024304028115579
rho_glaciers,0.001994058049959489
glaciers_s0,0.001968911138532509
vslel_s,0.0019638284712844693
antarctic_nu,0.001953822318831867
wvpdl_s,0.0019516121086700904
sd_glaciers,0.0019135658586894805
CO2_diffusivity,0.0018888881151727821
sigma_whitenoise_co2,0.001886707164413916
glaciers_beta0,0.001880729800963084
antarctic_gamma,0.001875594209767386
rho_ocean_heat,0.0018461811028163855
sd_temp,0.0018249476312581332
greenland_v0,0.0018240144350584076
antarctic_bed_height0,0.0017452867287790965
vslmult_s,0.001742109984782989
