Feature,Importance
movefactor_s,0.7072503421570095
rf_scale_aerosol,0.05954020130964713
dvbm_s,0.03512053671826078
antarctic_temp_threshold,0.03289849168838605
climate_sensitivity,0.0258128386275439
thermal_alpha,0.010426467617257164
greenland_beta,0.0048348887791555524
antarctic_precip0,0.0046387700719343
temperature_0,0.004631200317662526
sd_antarctic,0.0036401999935312015
rho_gmsl,0.0035459890829456454
greenland_alpha,0.003537316350620754
greenland_b,0.0034382447066183554
heat_diffusivity,0.00340578988896522
antarctic_runoff_height0,0.0030779237484495894
rho_greenland,0.0028459163073548434
antarctic_c,0.002832811771154943
glaciers_n,0.002638976782212172
CO2_fertilization,0.0025659030177214164
antarctic_s0,0.002546625677730284
antarctic_mu,0.0025343484950250445
anto_alpha,0.0024984592326402558
antarctic_slope,0.002494650989124556
rho_glaciers,0.0024372272399976803
ocean_heat_0,0.002433731861346093
antarctic_flow0,0.002422318016541474
antarctic_alpha,0.002352310482698743
rho_temperature,0.0023521700615328845
Q10,0.0023472234500700622
CO2_diffusivity,0.002287486325385834
antarctic_kappa,0.002230461762586533
alpha0_CO2,0.002222290962430278
antarctic_nu,0.0022192458302115635
sd_gmsl,0.002218456976049718
rho_antarctic,0.0022165076898617037
thermal_s0,0.0021808542811905746
antarctic_gamma,0.0021732952325695006
greenland_a,0.0021731827667302445
sigma_whitenoise_co2,0.0021633995154228597
N2O_0,0.00215043775864957
glaciers_beta0,0.002146145696750979
vslmult_s,0.0021342600131944844
vslel_s,0.002125486023929788
greenland_v0,0.002111919651490341
wvpdl_s,0.0021087192299866814
glaciers_v0,0.0020898220585952266
sd_greenland,0.0020837849470552844
glaciers_s0,0.0020784293648455684
rho_ocean_heat,0.002043771265698789
antarctic_bed_height0,0.002038040140116942
antarctic_lambda,0.002023790753163896
sd_glaciers,0.0020095286663002142
sd_ocean_heat,0.0019945729079910712
CO2_0,0.001966778833778393
wvel_s,0.0019640152507632933
sd_temp,0.0018933072049376546
anto_beta,0.0018501344471749401
