Feature,Importance
movefactor_s,0.7165319806464969
rf_scale_aerosol,0.04978150180130197
antarctic_temp_threshold,0.040914071664375856
dvbm_s,0.031639708209203254
climate_sensitivity,0.020077601848250984
thermal_alpha,0.013346320917448397
greenland_beta,0.005488604874978967
antarctic_precip0,0.004791914370204284
temperature_0,0.004272120171350706
rho_gmsl,0.0040172862583005755
thermal_s0,0.003946965871927669
greenland_b,0.0037816475819804703
sd_antarctic,0.0033769826293946555
heat_diffusivity,0.0031897076444398305
greenland_alpha,0.0030196391402465953
sd_ocean_heat,0.002877994842861873
rho_greenland,0.0028687132439007574
antarctic_runoff_height0,0.0027934133752208394
antarctic_slope,0.0026402081543893665
anto_alpha,0.0026050467979225754
antarctic_c,0.0025325849971593014
rho_antarctic,0.0024890910588328857
N2O_0,0.0023897525936560247
greenland_a,0.0023792698779279637
antarctic_mu,0.0023485993021750847
CO2_fertilization,0.0022924238902303977
alpha0_CO2,0.0022669181248898555
rho_glaciers,0.0022662270404205285
glaciers_n,0.0022525565137581833
antarctic_alpha,0.0022404766516842364
antarctic_nu,0.0022361758064292267
glaciers_v0,0.0021985903931507744
CO2_diffusivity,0.0021668792801795866
ocean_heat_0,0.0021515436414011597
antarctic_s0,0.0021377217868307555
sigma_whitenoise_co2,0.002126177624851547
antarctic_lambda,0.0021237470705858475
wvel_s,0.002109412249884298
antarctic_flow0,0.0021007723762067033
sd_gmsl,0.00209771583766571
Q10,0.002069237167479582
antarctic_kappa,0.002040525863035774
antarctic_gamma,0.002027767499256043
anto_beta,0.002026394555724789
sd_temp,0.0020198531373271256
CO2_0,0.0020095645153842827
sd_greenland,0.0019869398933950342
glaciers_s0,0.0019781745887695224
sd_glaciers,0.0019759577306383037
rho_temperature,0.0019686242572567324
vslmult_s,0.0019151337841812625
rho_ocean_heat,0.001888353224435213
wvpdl_s,0.0018818804819662324
antarctic_bed_height0,0.0018727976410607445
greenland_v0,0.0018546492770206658
vslel_s,0.0018521382686470427
glaciers_beta0,0.0017639419523050167
