Feature,Importance
movefactor_s,0.8254187683302048
thermal_alpha,0.017618593184946723
dvbm_s,0.008240219404447748
sd_gmsl,0.007781605151489265
climate_sensitivity,0.007604470924335853
rho_gmsl,0.007599118299286147
heat_diffusivity,0.004986065902144924
sd_antarctic,0.0038661278505322887
rf_scale_aerosol,0.0031092572790588986
antarctic_precip0,0.002994373869244806
rho_antarctic,0.0029119290025821426
rho_greenland,0.0027544697413001786
sigma_whitenoise_co2,0.0026529477625385537
antarctic_mu,0.0026358070664753925
rho_ocean_heat,0.0026318991325648884
temperature_0,0.002584231736314354
antarctic_kappa,0.0025189480146899854
antarctic_nu,0.0025046852832515455
sd_ocean_heat,0.002490448294718006
vslmult_s,0.0024602663152085867
antarctic_bed_height0,0.002454602679028067
antarctic_runoff_height0,0.002441829313356285
antarctic_alpha,0.00244126829705962
rho_temperature,0.0024225685441686814
greenland_v0,0.0024206951078335104
anto_beta,0.002420653144826703
anto_alpha,0.00241894621360668
glaciers_v0,0.002414132899406331
rho_glaciers,0.0023964540925191457
glaciers_n,0.0023926827794297743
sd_greenland,0.0023868143821321242
antarctic_s0,0.0023772481458574127
wvel_s,0.0023733025009601994
antarctic_c,0.00235761591284315
vslel_s,0.00235677234200758
CO2_0,0.002348987001999672
sd_glaciers,0.00234376691042851
glaciers_beta0,0.0023406375321477564
N2O_0,0.0023396801500450903
thermal_s0,0.002333026591059351
alpha0_CO2,0.002332733895881042
ocean_heat_0,0.002329614967975234
CO2_fertilization,0.0023132361203746466
antarctic_flow0,0.0022803584481128213
sd_temp,0.002277298218639182
antarctic_lambda,0.002247333632732561
antarctic_gamma,0.0022448215722734813
greenland_beta,0.0022361696631219706
antarctic_temp_threshold,0.002206813280925008
wvpdl_s,0.0021619437531435427
antarctic_slope,0.002151850337970687
Q10,0.0021367331005818363
CO2_diffusivity,0.002093328188284491
glaciers_s0,0.0020687454056598827
greenland_b,0.001987658821078593
greenland_alpha,0.0019454128316918559
greenland_a,0.0018400306755026225
