Feature,Importance
movefactor_s,0.8250781229260534
thermal_alpha,0.014754871048162466
sd_gmsl,0.009894202107718832
dvbm_s,0.007560491917313102
rho_gmsl,0.00712945256749244
sd_antarctic,0.006189377102918332
climate_sensitivity,0.005929441095847378
heat_diffusivity,0.005811836945611646
rho_glaciers,0.0032545554893606476
rf_scale_aerosol,0.00321782440965135
rho_antarctic,0.0031112426632692205
antarctic_precip0,0.0027480478539170495
temperature_0,0.0026572660540838365
vslmult_s,0.0026306699715916604
antarctic_slope,0.002591505564223714
rho_greenland,0.00258522032683121
rho_ocean_heat,0.002575915311621784
CO2_0,0.0025516263062875153
glaciers_v0,0.0025477720925992154
antarctic_temp_threshold,0.0025417851955520385
sd_glaciers,0.0025334878969568643
antarctic_runoff_height0,0.0025221648533002034
ocean_heat_0,0.0024985292915220446
rho_temperature,0.002481831720985069
antarctic_lambda,0.002475765839813256
alpha0_CO2,0.002474756211196727
wvel_s,0.0024090018025379667
N2O_0,0.0023976010862810887
sd_greenland,0.0023784383368947175
thermal_s0,0.0023766319736089115
glaciers_s0,0.002367427691563884
antarctic_gamma,0.0023629706680881207
sd_temp,0.0023569312924218116
antarctic_kappa,0.002355906873199544
glaciers_n,0.002340334117668086
anto_beta,0.0023380080551522048
greenland_alpha,0.0023084758154202664
CO2_diffusivity,0.0023057996801598532
antarctic_mu,0.002303337895305185
antarctic_bed_height0,0.002275600751781114
glaciers_beta0,0.002274839084122523
antarctic_nu,0.0022616539388650774
vslel_s,0.0022536450839108885
antarctic_alpha,0.0022510769178153947
sd_ocean_heat,0.0022494472578908813
greenland_v0,0.002220712985003533
sigma_whitenoise_co2,0.0022074187255565598
antarctic_flow0,0.0022059052663282596
greenland_beta,0.0021884697651783657
anto_alpha,0.002187690360194883
antarctic_s0,0.0021875600730097695
CO2_fertilization,0.0021815704144719796
antarctic_c,0.0021698639243456345
wvpdl_s,0.0020800405264878993
Q10,0.00199496289656948
greenland_b,0.0019837266744534366
greenland_a,0.00187718730183171
