Feature,Importance
dvbm_s,0.8518824181738909
movefactor_s,0.07580627037093707
rf_scale_aerosol,0.010927182221172829
climate_sensitivity,0.009072186986999443
thermal_alpha,0.008015559408455511
temperature_0,0.0017323128044713844
antarctic_temp_threshold,0.0015728156138825808
heat_diffusivity,0.0013549930581497297
greenland_beta,0.0010677137439010997
glaciers_beta0,0.001023443035490902
rho_greenland,0.0010078989261561456
rho_antarctic,0.0009791703241554567
rho_glaciers,0.0009531207335363331
vslmult_s,0.0009464097284627504
ocean_heat_0,0.0008949202904738376
greenland_alpha,0.0008923043636052306
thermal_s0,0.0008887473963891585
sd_antarctic,0.0008842552919191524
antarctic_runoff_height0,0.0008743331740373342
antarctic_precip0,0.0008616664332349995
wvpdl_s,0.0008611528355083511
sd_gmsl,0.000847019105983295
antarctic_mu,0.0008376895894343444
rho_gmsl,0.0008202037712406304
glaciers_n,0.0008122624884752574
Q10,0.0008089463866135035
CO2_diffusivity,0.0008043591314798748
greenland_v0,0.0007969266510568188
anto_alpha,0.0007966910052800628
antarctic_bed_height0,0.0007966145486444775
antarctic_s0,0.0007919269040030618
N2O_0,0.0007896637603212809
antarctic_flow0,0.0007780130080140321
antarctic_c,0.0007771458980098425
greenland_b,0.0007769009799105677
antarctic_slope,0.0007696704173750526
rho_temperature,0.0007620877577877935
sd_glaciers,0.0007602714306932418
antarctic_nu,0.0007582355928893593
glaciers_v0,0.0007579652287844541
CO2_fertilization,0.0007577600573237603
antarctic_kappa,0.0007576917038959766
anto_beta,0.0007570564229964136
sd_ocean_heat,0.0007494207021755384
antarctic_gamma,0.0007478639519468664
rho_ocean_heat,0.0007471156904541857
sd_greenland,0.0007457113414617715
CO2_0,0.000745685978637193
antarctic_alpha,0.0007456159527661724
alpha0_CO2,0.0007326639937160744
sigma_whitenoise_co2,0.0007296191453934072
wvel_s,0.0007287654610780716
sd_temp,0.0007281312234431151
glaciers_s0,0.0007264638942138298
antarctic_lambda,0.0006973660205065938
vslel_s,0.0006946647216452043
greenland_a,0.0006669351675188161
