Feature,Importance
antarctic_temp_threshold,0.3067255804236654
climate_sensitivity,0.2332135106008567
movefactor_s,0.1536523915278303
antarctic_lambda,0.08010536611060724
rf_scale_aerosol,0.059283512495047416
dvbm_s,0.011329381891175817
vslmult_s,0.010653554900413281
antarctic_mu,0.006557173794955774
heat_diffusivity,0.005585919266720986
Q10,0.005489941971932549
greenland_beta,0.004605261886903032
temperature_0,0.004540341139373598
thermal_alpha,0.0038130728464087628
ocean_heat_0,0.0034199670663100042
antarctic_precip0,0.00340547784384899
greenland_b,0.003192628060432007
CO2_fertilization,0.0031717307966811848
rho_gmsl,0.003019617577436082
CO2_diffusivity,0.0029375755689754974
greenland_alpha,0.0028817602969529884
greenland_a,0.0027668091191417926
rho_greenland,0.002751236706054423
anto_alpha,0.002719237273599204
rho_glaciers,0.002696742572061889
antarctic_alpha,0.0026885472996709407
sd_antarctic,0.0026854541795751966
rho_antarctic,0.0026822046288603007
vslel_s,0.0026250650308793665
antarctic_flow0,0.002616252031623085
anto_beta,0.0026086038125925494
antarctic_runoff_height0,0.002598296776218959
sd_ocean_heat,0.0025927682148367665
greenland_v0,0.0025429425098987186
antarctic_slope,0.002536613746225985
sd_gmsl,0.0025327445923655515
thermal_s0,0.002512553376039019
CO2_0,0.0024897956785469564
N2O_0,0.002489758066759127
sd_temp,0.0024877199168924745
alpha0_CO2,0.002486433750542499
glaciers_v0,0.002481389191380084
antarctic_kappa,0.002478968082400265
wvpdl_s,0.002464498653580556
sd_glaciers,0.0024482848422414153
sigma_whitenoise_co2,0.002438512854048294
antarctic_s0,0.002433689994361388
antarctic_c,0.0024227090592745287
sd_greenland,0.0024093069107900948
antarctic_nu,0.002399839105747837
rho_temperature,0.0023932857650439694
glaciers_beta0,0.0023796264254894984
glaciers_n,0.0023747507557449355
antarctic_bed_height0,0.0023205751712242198
antarctic_gamma,0.002306188121560331
wvel_s,0.0021922386391593574
glaciers_s0,0.0021878719341739067
rho_ocean_heat,0.0021747191448668666
