Feature,Importance
dvbm_s,0.6474918350372145
climate_sensitivity,0.07664057554519356
antarctic_temp_threshold,0.07056573531856199
rf_scale_aerosol,0.04583863280830783
movefactor_s,0.01483572931405571
antarctic_precip0,0.007223402022172766
greenland_beta,0.005541931684928842
rho_gmsl,0.005462516986703179
antarctic_lambda,0.00475913812318882
temperature_0,0.004339883142041446
heat_diffusivity,0.004015568302167511
sd_antarctic,0.003926205104924184
wvpdl_s,0.0037274452102505073
anto_alpha,0.0036726763473042255
greenland_b,0.003551229962341696
sd_ocean_heat,0.003476910341553152
thermal_alpha,0.0032716855224955523
CO2_diffusivity,0.003238028739176523
antarctic_kappa,0.0032080187188786476
sd_gmsl,0.0031323194319019354
antarctic_mu,0.0029915916484135976
antarctic_slope,0.0029689794459087358
rho_antarctic,0.0029650944033042448
rho_glaciers,0.002956398987629352
antarctic_runoff_height0,0.0028448373144719027
greenland_alpha,0.0028405741670340465
rho_greenland,0.0027739806545607126
Q10,0.00275324498212114
antarctic_c,0.0025064048950622295
antarctic_flow0,0.0024758843104572
antarctic_alpha,0.0024617371215058807
glaciers_n,0.0024602815000717144
CO2_fertilization,0.0024468544970577205
antarctic_s0,0.0023943104458207303
greenland_a,0.0023207464338434536
rho_temperature,0.0022575216513978534
thermal_s0,0.0022460191779315355
vslmult_s,0.0021848831416113454
ocean_heat_0,0.002127789018413662
alpha0_CO2,0.002054270503213168
glaciers_v0,0.0020055083722563317
N2O_0,0.0019735746926530275
glaciers_s0,0.001964722818385797
antarctic_bed_height0,0.001962891560754492
anto_beta,0.0018922593225713167
wvel_s,0.0018916450191777112
sigma_whitenoise_co2,0.001889236751741319
antarctic_gamma,0.0018734429199294637
rho_ocean_heat,0.0018731276733200217
CO2_0,0.0018670062530228584
sd_glaciers,0.0018444017036863829
glaciers_beta0,0.001780273758836829
sd_greenland,0.0017149557605179425
greenland_v0,0.001686713661019189
vslel_s,0.0016694686433941252
antarctic_nu,0.0016325860484924354
sd_temp,0.0015273130770477375
