Feature,Importance
movefactor_s,0.6151472741790507
antarctic_lambda,0.1492214640491585
rf_scale_aerosol,0.051735252607750803
climate_sensitivity,0.034225802937743875
greenland_beta,0.009256276580798119
antarctic_mu,0.009227599428759543
vslmult_s,0.008147744842826148
antarctic_temp_threshold,0.008113153466258228
dvbm_s,0.007722225105293858
greenland_b,0.005902418873906819
temperature_0,0.005682273077452308
greenland_alpha,0.004449483257844758
rho_greenland,0.003709469396807972
greenland_a,0.0035614966380796468
antarctic_runoff_height0,0.002957729746973872
ocean_heat_0,0.0027463098164543245
rho_gmsl,0.0025672933499352956
sd_antarctic,0.0025129973996611535
antarctic_flow0,0.002493290825573374
antarctic_precip0,0.002393599727931817
thermal_alpha,0.00221873333281863
sd_gmsl,0.002169430692299841
sd_greenland,0.0021654902386089186
anto_alpha,0.0021395402070737827
Q10,0.0021084170898535977
rho_antarctic,0.002105557382200027
antarctic_c,0.002054771051609378
glaciers_beta0,0.0019311861926915451
glaciers_n,0.0018832692130272726
antarctic_s0,0.0018700472772452835
antarctic_alpha,0.0018652113813336718
antarctic_slope,0.0018610817797909457
sd_ocean_heat,0.001850011674300948
CO2_0,0.0018390255963778085
N2O_0,0.0018328003070066149
sd_temp,0.001825944886348287
glaciers_v0,0.0018036399086695605
wvel_s,0.0017935231236318014
alpha0_CO2,0.0017876567617579958
greenland_v0,0.0017843973878928726
antarctic_kappa,0.0017776063086508045
rho_glaciers,0.0017745286569043049
heat_diffusivity,0.0017648534790271708
sigma_whitenoise_co2,0.0017646460010495011
glaciers_s0,0.0017604753053877896
CO2_fertilization,0.0017532103205379213
rho_temperature,0.0017522543195047928
antarctic_gamma,0.001748636775587876
wvpdl_s,0.001743123889213114
rho_ocean_heat,0.0017358280094661486
thermal_s0,0.0017266446202613295
anto_beta,0.0017222913237744575
antarctic_bed_height0,0.0017017380651404338
antarctic_nu,0.0016853592943415821
sd_glaciers,0.0016736399790147792
vslel_s,0.0016492957560183285
CO2_diffusivity,0.0016029771033197401
