Feature,Importance
dvbm_s,0.6773467812902697
climate_sensitivity,0.055583149428342866
rf_scale_aerosol,0.05547201209636916
antarctic_temp_threshold,0.05169044823151137
movefactor_s,0.030860625504284003
antarctic_precip0,0.005602215309476274
greenland_beta,0.005297252614959597
thermal_alpha,0.004796301914710392
temperature_0,0.004554894174016607
anto_alpha,0.0039430435644425554
antarctic_lambda,0.0035615351124842244
rho_gmsl,0.0034982678216727565
greenland_b,0.003375490915594276
sd_antarctic,0.003340424942202558
heat_diffusivity,0.0032923634890462475
wvpdl_s,0.0030839617379446313
rho_antarctic,0.0029916363382379626
sd_ocean_heat,0.002768587588531216
CO2_diffusivity,0.0026988221308059724
antarctic_slope,0.002692314138376439
N2O_0,0.0026660067347525577
antarctic_runoff_height0,0.0026369046998028322
greenland_alpha,0.0026165947483534247
CO2_fertilization,0.002597279137696815
rho_greenland,0.0025917037647820054
Q10,0.0024037656014842448
antarctic_alpha,0.0023848469198293623
greenland_a,0.002282814787010766
antarctic_mu,0.002267944697919566
ocean_heat_0,0.0022668052752447625
glaciers_n,0.0022375005950648237
rho_temperature,0.002214560340823255
rho_glaciers,0.0021984493868558302
antarctic_c,0.0021371781341174042
antarctic_kappa,0.002102671080819993
thermal_s0,0.0020678415884929145
antarctic_flow0,0.0019443205251754366
antarctic_gamma,0.0019304527731499
alpha0_CO2,0.001894197673040559
sd_gmsl,0.0018853022002331082
glaciers_v0,0.001862981984312013
glaciers_beta0,0.0018271703546490403
rho_ocean_heat,0.0017937444961428207
glaciers_s0,0.0017146703610186902
sigma_whitenoise_co2,0.0017103830222228353
vslel_s,0.0016802062017064218
greenland_v0,0.0016692271436791158
anto_beta,0.0016510059307783022
antarctic_s0,0.0016287025185565379
vslmult_s,0.0016234394514487542
sd_glaciers,0.0016233438068406023
antarctic_nu,0.0016135953692226765
CO2_0,0.0016088580759965046
wvel_s,0.0016080150584283609
sd_greenland,0.0016042733881276362
sd_temp,0.00150254291522564
antarctic_bed_height0,0.001500570913715689
