Feature,Importance
dvbm_s,0.34306978117678927
antarctic_temp_threshold,0.21608954539243708
climate_sensitivity,0.14836715240668
rf_scale_aerosol,0.05829117060420185
movefactor_s,0.04652646850383108
antarctic_lambda,0.045603866004083296
temperature_0,0.004759813799663115
thermal_alpha,0.004322619248928286
antarctic_mu,0.0041710039382782775
heat_diffusivity,0.004156059939367151
greenland_beta,0.003945476006169626
ocean_heat_0,0.0038766292425122754
antarctic_precip0,0.0035630713129436065
wvpdl_s,0.0033196387356520312
greenland_b,0.0033170393956994
rho_greenland,0.003291302300767801
rho_gmsl,0.003238221475938661
anto_alpha,0.003044728597111226
sd_antarctic,0.003007989668624298
rho_antarctic,0.002901820612403933
CO2_fertilization,0.0028963369466943507
Q10,0.0027680938224430678
antarctic_runoff_height0,0.0027420453739516516
greenland_alpha,0.0027003294919144853
rho_ocean_heat,0.0026961975863561524
sd_ocean_heat,0.0026859969188933745
glaciers_n,0.0025874649208248047
N2O_0,0.002582270864728822
rho_temperature,0.002552663655678289
antarctic_nu,0.002547777743278542
antarctic_kappa,0.0025453080953353265
antarctic_c,0.002541759193336611
antarctic_flow0,0.002503470926301828
greenland_v0,0.0024949890045163218
antarctic_alpha,0.0024639164483432566
anto_beta,0.0024592677798880923
thermal_s0,0.002451071482743716
glaciers_v0,0.002437101803469744
CO2_diffusivity,0.0024309865591194708
sd_gmsl,0.0024197435560977328
sigma_whitenoise_co2,0.002413312606725047
antarctic_gamma,0.002403945901368382
alpha0_CO2,0.002397466017356687
antarctic_slope,0.002391564035554256
greenland_a,0.0023888768032206335
antarctic_s0,0.0023813184709571777
CO2_0,0.0023803348067336434
wvel_s,0.0023718457297781698
sd_greenland,0.002361741229541151
rho_glaciers,0.0023444135190755604
vslel_s,0.002344403874002595
glaciers_beta0,0.002306032071140145
vslmult_s,0.0022867325791520385
sd_temp,0.0022473059546030275
antarctic_bed_height0,0.002245966953351796
sd_glaciers,0.0022323638542964762
glaciers_s0,0.0021321850571454116
