Feature,Importance
movefactor_s,0.374721806826441
antarctic_temp_threshold,0.13121575050816991
climate_sensitivity,0.10592580366937913
rf_scale_aerosol,0.08315134563390936
dvbm_s,0.05364734969456642
antarctic_lambda,0.01644947575398742
antarctic_precip0,0.00926899160711525
greenland_beta,0.008714544515183588
rho_antarctic,0.008592062951364898
temperature_0,0.0076312476097738086
heat_diffusivity,0.007467248233587902
CO2_diffusivity,0.007130331647032213
rho_gmsl,0.006675369011919473
thermal_alpha,0.006433646282491076
sd_antarctic,0.005935505956166897
greenland_b,0.005886205624586478
N2O_0,0.005779487689094698
greenland_alpha,0.005679821883715025
anto_alpha,0.005674428487244252
rho_glaciers,0.005568687681595257
thermal_s0,0.005257909348605036
CO2_fertilization,0.0049324417447794075
sd_ocean_heat,0.00476116219583148
rho_temperature,0.004557441073359242
antarctic_runoff_height0,0.004542560929432906
rho_greenland,0.0042546760796639905
rho_ocean_heat,0.0042179647317609524
sd_gmsl,0.004159070240844314
Q10,0.004130293223832114
greenland_a,0.004082638207922935
antarctic_kappa,0.004054708390178987
antarctic_slope,0.004045405086994373
alpha0_CO2,0.004023460758857844
antarctic_alpha,0.003949430997212638
vslmult_s,0.003899420032528002
antarctic_mu,0.003856580115728835
ocean_heat_0,0.0038158854791021895
anto_beta,0.0037411485396839656
antarctic_c,0.003684414185158026
antarctic_s0,0.00362848771840862
glaciers_n,0.0035842476723650695
antarctic_flow0,0.0035093653666958572
sigma_whitenoise_co2,0.003444223529161958
wvpdl_s,0.003415517796240779
glaciers_s0,0.00336730037840691
wvel_s,0.0033388083573346
sd_glaciers,0.0033374950214995354
antarctic_nu,0.0032880586376564064
CO2_0,0.003197598236074782
sd_temp,0.0031625371534842223
glaciers_beta0,0.0031541488667305557
greenland_v0,0.003153152743875271
sd_greenland,0.0031402532879091045
antarctic_gamma,0.003116394467204022
vslel_s,0.0029770137672433072
glaciers_v0,0.002880779518974199
antarctic_bed_height0,0.0027888948519334917
