mean_test_score,n_estimators,min_samples_split,max_depth,bootstrap
0.608247565749509,255,2,30,False
0.6078323307816129,270,2,30,False
0.6078128999712087,160,2,30,False
0.6077458691154953,150,2,30,False
0.6076822624723579,230,2,30,False
0.6075209018966079,300,2,30,False
0.6074253989895737,170,2,30,False
0.6073923158305259,255,2,40,False
0.6073923158305259,255,2,45,False
0.6073923158305259,255,2,55,False
0.6073923158305259,255,2,60,False
0.6073923158305259,255,2,50,False
0.607332819214114,350,2,30,False
0.6073012605059593,325,2,30,False
0.6073009218060064,200,2,30,False
0.6072950387523466,180,2,30,False
0.6072879336459472,255,2,35,False
0.6072167735610537,140,2,30,False
0.607143775149578,230,2,50,False
0.607143775149578,230,2,45,False
0.607143775149578,230,2,55,False
0.607143775149578,230,2,40,False
0.607143775149578,230,2,60,False
0.6071073261004217,230,2,35,False
0.6070618451510417,300,2,50,False
0.6070618451510417,300,2,45,False
0.6070618451510417,300,2,40,False
0.6070618451510417,300,2,60,False
0.6070618451510417,300,2,55,False
0.6070583472176562,270,2,45,False
0.6070583472176562,270,2,55,False
0.6070583472176562,270,2,40,False
0.6070583472176562,270,2,60,False
0.6070583472176562,270,2,50,False
0.6069703763636042,300,2,35,False
0.60695870417496,270,2,35,False
0.6067457038241107,325,2,40,False
0.6067457038241107,325,2,45,False
0.6067457038241107,325,2,50,False
0.6067457038241107,325,2,60,False
0.6067457038241107,325,2,55,False
0.6066942014239031,325,2,35,False
0.606678423215041,350,2,25,False
0.6066490931852926,350,2,40,False
0.6066490931852926,350,2,45,False
0.6066490931852926,350,2,50,False
0.6066490931852926,350,2,60,False
0.6066490931852926,350,2,55,False
0.606616812660653,350,2,35,False
0.6063253084712338,300,2,25,False
0.6062540441477061,325,2,25,False
0.6059914600364931,270,2,25,False
0.6059553748992578,200,2,45,False
0.6059553748992578,200,2,40,False
0.6059553748992578,200,2,50,False
0.6059553748992578,200,2,55,False
0.6059553748992578,200,2,60,False
0.6059535639857586,200,2,35,False
0.6053973286419685,255,2,25,False
0.6051711718754621,180,2,35,False
0.6051004209478321,180,2,50,False
0.6051004209478321,180,2,60,False
0.6051004209478321,180,2,40,False
0.6051004209478321,180,2,55,False
0.6051004209478321,180,2,45,False
0.6049697900131699,160,2,35,False
0.6049480788254478,160,2,25,False
0.6049125369111928,230,2,25,False
0.604885483456638,160,2,50,False
0.604885483456638,160,2,40,False
0.604885483456638,160,2,45,False
0.604885483456638,160,2,60,False
0.604885483456638,160,2,55,False
0.6048440247977875,180,2,25,False
0.6047371195987965,150,2,35,False
0.6046574534372262,170,2,35,False
0.6046423398677792,150,2,40,False
0.6046423398677792,150,2,60,False
0.6046423398677792,150,2,45,False
0.6046423398677792,150,2,55,False
0.6046423398677792,150,2,50,False
0.6045962019614584,170,2,25,False
0.6045776920080702,170,2,55,False
0.6045776920080702,170,2,40,False
0.6045776920080702,170,2,50,False
0.6045776920080702,170,2,45,False
0.6045776920080702,170,2,60,False
0.6045400935500063,200,2,25,False
0.6044658026491518,140,2,35,False
0.6043636233194484,140,2,50,False
0.6043636233194484,140,2,40,False
0.6043636233194484,140,2,60,False
0.6043636233194484,140,2,55,False
0.6043636233194484,140,2,45,False
0.6041265460280097,350,2,20,False
0.6040561329592423,150,2,25,False
0.6039400388398743,325,2,20,False
0.6038966424472305,300,2,20,False
0.6038380758039059,255,2,20,False
0.603802405509059,230,2,20,False
0.6037632864844659,255,6,25,False
0.6036323554245595,270,6,30,False
0.6035482336165783,270,6,25,False
0.6035261406119703,270,2,20,False
0.6034782712387882,255,6,30,False
0.603459662062001,270,6,20,False
0.6034388646815463,270,6,60,False
0.6034388646815463,270,6,50,False
0.6034388646815463,270,6,55,False
0.6034388646815463,270,6,45,False
0.6034388646815463,270,6,35,False
0.6034388646815463,270,6,40,False
0.6033845245400482,200,6,25,False
0.6033379538738244,255,6,45,False
0.6033379538738244,255,6,35,False
0.6033379538738244,255,6,60,False
0.6033379538738244,255,6,55,False
0.6033379538738244,255,6,40,False
0.6033379538738244,255,6,50,False
0.603297174934754,300,6,20,False
0.6032964541584879,300,6,30,False
0.603240305707115,350,6,25,False
0.6032207897773386,300,6,25,False
0.603189706988692,140,10,20,False
0.6031770615361849,180,6,25,False
0.6031015137894926,200,2,20,False
0.6030995038320622,150,10,20,False
0.6030676889761861,255,6,20,False
0.603064554037359,230,6,25,False
0.6030597634778059,300,6,55,False
0.6030597634778059,300,6,35,False
0.6030597634778059,300,6,45,False
0.6030597634778059,300,6,60,False
0.6030597634778059,300,6,40,False
0.6030597634778059,300,6,50,False
0.6029555790453639,180,2,20,False
0.6029191572619597,350,6,30,False
0.6028942872413416,200,6,30,False
0.6028646333546546,160,2,20,False
0.6028268861902248,140,2,25,False
0.6027699588432517,200,6,40,False
0.6027699588432517,200,6,35,False
0.6027699588432517,200,6,60,False
0.6027699588432517,200,6,50,False
0.6027699588432517,200,6,55,False
0.6027699588432517,200,6,45,False
0.602765975824221,160,10,20,False
0.6027102116864396,230,6,30,False
0.6026980938257233,325,6,25,False
0.6026666058885233,325,6,30,False
0.6026647560089173,160,6,25,False
0.6026215676499267,350,6,55,False
0.6026215676499267,350,6,50,False
0.6026215676499267,350,6,40,False
0.6026215676499267,350,6,35,False
0.6026215676499267,350,6,45,False
0.6026215676499267,350,6,60,False
0.6025907418912588,230,6,50,False
0.6025907418912588,230,6,40,False
0.6025907418912588,230,6,45,False
0.6025907418912588,230,6,60,False
0.6025907418912588,230,6,55,False
0.6025907418912588,230,6,35,False
0.6025003465819081,350,6,20,False
0.6024454285869938,170,6,25,False
0.602391814732492,230,6,20,False
0.6023679599397397,180,6,30,False
0.6023570244783593,325,6,20,False
0.6023298116484207,180,10,20,False
0.6023250698969591,325,6,40,False
0.6023250698969591,325,6,55,False
0.6023250698969591,325,6,50,False
0.6023250698969591,325,6,45,False
0.6023250698969591,325,6,60,False
0.6023250698969591,325,6,35,False
0.6023034446913265,150,6,25,False
0.6022889490695431,180,6,50,False
0.6022889490695431,180,6,55,False
0.6022889490695431,180,6,60,False
0.6022889490695431,180,6,35,False
0.6022889490695431,180,6,45,False
0.6022889490695431,180,6,40,False
0.6022840745537127,150,10,40,False
0.6022840745537127,150,10,35,False
0.6022840745537127,150,10,50,False
0.6022840745537127,150,10,45,False
0.6022840745537127,150,10,60,False
0.6022840745537127,150,10,55,False
0.6022571328816717,150,10,30,False
0.6022277870134095,170,10,20,False
0.6021690257801393,270,2,15,False
0.6021551345518779,170,2,20,False
0.6020589025591412,230,10,20,False
0.6019244012259382,350,2,15,False
0.6019158735532155,160,10,50,False
0.6019158735532155,160,10,45,False
0.6019158735532155,160,10,35,False
0.6019158735532155,160,10,60,False
0.6019158735532155,160,10,55,False
0.6019158735532155,160,10,40,False
0.6019144784152939,200,10,20,False
0.6019082194787844,300,2,15,False
0.6018903801687048,160,10,30,False
0.6018655442832761,140,6,25,False
0.6017686636393,255,10,20,False
0.6017191582674267,140,10,40,False
0.6017191582674267,140,10,45,False
0.6017191582674267,140,10,55,False
0.6017191582674267,140,10,50,False
0.6017191582674267,140,10,35,False
0.6017191582674267,140,10,60,False
0.6016893060356986,140,10,30,False
0.6016667007900661,160,6,30,False
0.6016137124042843,255,10,50,False
0.6016137124042843,255,10,45,False
0.6016137124042843,255,10,35,False
0.6016137124042843,255,10,40,False
0.6016137124042843,255,10,60,False
0.6016137124042843,255,10,55,False
0.6015998907801066,255,2,15,False
0.6015918487459397,140,2,20,False
0.6015746451512756,160,6,60,False
0.6015746451512756,160,6,50,False
0.6015746451512756,160,6,55,False
0.6015746451512756,160,6,35,False
0.6015746451512756,160,6,45,False
0.6015746451512756,160,6,40,False
0.6015700104905592,255,10,30,False
0.6014843913378446,170,6,30,False
0.6014106931049573,325,2,15,False
0.6013988583219178,170,6,40,False
0.6013988583219178,170,6,45,False
0.6013988583219178,170,6,55,False
0.6013988583219178,170,6,35,False
0.6013988583219178,170,6,60,False
0.6013988583219178,170,6,50,False
0.6013890425374026,270,6,15,False
0.6013699226416953,230,10,50,False
0.6013699226416953,230,10,60,False
0.6013699226416953,230,10,35,False
0.6013699226416953,230,10,45,False
0.6013699226416953,230,10,40,False
0.6013699226416953,230,10,55,False
0.6013421052518344,150,2,20,False
0.6013249918351169,200,10,50,False
0.6013249918351169,200,10,60,False
0.6013249918351169,200,10,55,False
0.6013249918351169,200,10,45,False
0.6013249918351169,200,10,35,False
0.6013249918351169,200,10,40,False
0.6013220849285377,230,10,30,False
0.6012751927129204,200,10,30,False
0.6012323971312447,270,10,20,False
0.6012291721849813,255,6,15,False
0.6011182924996372,270,10,55,False
0.6011182924996372,270,10,45,False
0.6011182924996372,270,10,50,False
0.6011182924996372,270,10,35,False
0.6011182924996372,270,10,60,False
0.6011182924996372,270,10,40,False
0.601102029437017,180,10,35,False
0.601102029437017,180,10,40,False
0.601102029437017,180,10,45,False
0.601102029437017,180,10,50,False
0.601102029437017,180,10,55,False
0.601102029437017,180,10,60,False
0.6010787832471135,180,10,30,False
0.6010688063539139,270,10,30,False
0.6010561904348334,230,2,15,False
0.6009792889837116,170,10,45,False
0.6009792889837116,170,10,35,False
0.6009792889837116,170,10,55,False
0.6009792889837116,170,10,40,False
0.6009792889837116,170,10,60,False
0.6009792889837116,170,10,50,False
0.6009577662700889,230,6,15,False
0.600955396220393,170,10,30,False
0.6009401901034377,150,6,30,False
0.6008945559558461,200,6,20,False
0.60088811339336,350,6,15,False
0.600885939016384,150,6,50,False
0.600885939016384,150,6,35,False
0.600885939016384,150,6,55,False
0.600885939016384,150,6,40,False
0.600885939016384,150,6,60,False
