mean_test_score,n_estimators,min_samples_split,max_depth,bootstrap
0.7266119218404883,255,6,20,False
0.7263480583402236,270,6,20,False
0.7260067391499347,140,6,20,False
0.7259664777638892,230,6,20,False
0.7258695103076201,255,2,30,False
0.7258433243536795,300,6,20,False
0.725831769997266,150,6,20,False
0.725787001032284,230,2,30,False
0.7257332264537579,160,6,20,False
0.7257271959402012,150,2,55,False
0.7257271959402012,150,2,50,False
0.7257271959402012,150,2,60,False
0.7257271959402012,150,2,45,False
0.7257271959402012,150,2,40,False
0.7256835082915349,150,2,35,False
0.7256728793494001,160,2,50,False
0.7256728793494001,160,2,45,False
0.7256728793494001,160,2,55,False
0.7256728793494001,160,2,40,False
0.7256728793494001,160,2,60,False
0.7256534490689257,255,2,20,False
0.7256354911129809,160,2,35,False
0.7256300903312585,255,2,55,False
0.7256300903312585,255,2,60,False
0.7256300903312585,255,2,45,False
0.7256300903312585,255,2,50,False
0.7255716360344662,255,2,40,False
0.7255064084586144,255,2,35,False
0.7254918036173722,350,2,35,False
0.7254732027860491,230,2,50,False
0.7254732027860491,230,2,60,False
0.7254732027860491,230,2,45,False
0.7254732027860491,230,2,55,False
0.7254370209149281,150,2,30,False
0.7254229124709678,230,2,35,False
0.7254082243951285,230,2,40,False
0.7253870712115267,270,2,20,False
0.7253734966044691,270,2,55,False
0.7253734966044691,270,2,45,False
0.7253734966044691,270,2,60,False
0.7253734966044691,270,2,50,False
0.7253377125215554,350,2,20,False
0.7253188212165941,270,2,40,False
0.7253174962879201,270,2,30,False
0.7252871302936643,350,2,45,False
0.7252871302936643,350,2,55,False
0.7252871302936643,350,2,60,False
0.7252871302936643,350,2,50,False
0.7252818875050131,270,2,35,False
0.7252717304145001,350,6,20,False
0.7252290242513458,160,2,30,False
0.7252197748572874,350,2,40,False
0.725207743498283,350,2,30,False
0.725183922231821,150,2,20,False
0.7251412340231489,160,2,20,False
0.725108731971501,300,2,30,False
0.7251067177433732,200,2,30,False
0.725061373188843,170,6,20,False
0.7250583291502775,325,6,20,False
0.7250427080703146,325,2,20,False
0.7250260773214482,300,2,20,False
0.724956354010469,150,2,25,False
0.7248509787996996,200,6,20,False
0.7248451154354703,140,2,25,False
0.7248263348333721,300,2,60,False
0.7248263348333721,300,2,55,False
0.7248263348333721,300,2,45,False
0.7248263348333721,300,2,50,False
0.7247757729920874,300,2,40,False
0.7247623501262778,230,2,20,False
0.7247558759497311,170,2,20,False
0.7247169415290452,170,2,45,False
0.7247169415290452,170,2,60,False
0.7247169415290452,170,2,50,False
0.7247169415290452,170,2,55,False
0.7247169415290452,170,2,40,False
0.7246870700697933,300,2,35,False
0.7246743896835873,170,2,35,False
0.7246676854225638,200,2,45,False
0.7246676854225638,200,2,50,False
0.7246676854225638,200,2,60,False
0.7246676854225638,200,2,55,False
0.7246647792722807,200,2,40,False
0.7246254297715078,270,2,25,False
0.7246059306161434,255,2,25,False
0.7245911553584745,140,2,45,False
0.7245911553584745,140,2,40,False
0.7245911553584745,140,2,50,False
0.7245911553584745,140,2,55,False
0.7245911553584745,140,2,60,False
0.7245487740650033,140,2,35,False
0.7245231980674789,200,2,35,False
0.7245150875470754,325,2,30,False
0.7245116195954129,160,2,25,False
0.7244831757442477,200,2,20,False
0.7244802161344499,230,2,25,False
0.7244374566297827,350,2,25,False
0.7244355215483004,180,2,50,False
0.7244355215483004,180,2,55,False
0.7244355215483004,180,2,45,False
0.7244355215483004,180,2,60,False
0.7244328323771336,180,2,40,False
0.7243974421268339,180,2,30,False
0.7243543829474678,140,2,20,False
0.7243187398415551,140,2,30,False
0.7242969677398694,180,2,35,False
0.724265352581801,325,2,35,False
0.7242257779462986,300,2,25,False
0.7242081449532829,325,2,55,False
0.7242081449532829,325,2,50,False
0.7242081449532829,325,2,45,False
0.7242081449532829,325,2,60,False
0.7241768454753774,180,2,20,False
0.724168950503105,180,6,20,False
0.7241688745418959,160,6,35,False
0.7241686935663829,160,6,60,False
0.7241686935663829,160,6,40,False
0.7241686935663829,160,6,55,False
0.7241686935663829,160,6,50,False
0.7241686935663829,160,6,45,False
0.7241667770826938,150,6,35,False
0.7241666007526384,150,6,60,False
0.7241666007526384,150,6,55,False
0.7241666007526384,150,6,50,False
0.7241666007526384,150,6,45,False
0.7241666007526384,150,6,40,False
0.7241617962920968,325,2,40,False
0.7241154025620002,170,2,30,False
0.724081427024001,150,6,30,False
