Feature,Importance
movefactor_s,0.33313188041667813
antarctic_temp_threshold,0.16979780357526209
antarctic_lambda,0.1487738420812742
climate_sensitivity,0.1429086808025015
rf_scale_aerosol,0.05188861615844637
dvbm_s,0.013022443152413073
antarctic_mu,0.010597517000080103
vslmult_s,0.008804325075702887
temperature_0,0.004362541342717246
greenland_beta,0.004208878829667086
greenland_b,0.0032995355109651232
rho_greenland,0.003233197668759931
thermal_alpha,0.002988715623787271
ocean_heat_0,0.0029157745842997708
heat_diffusivity,0.002779984852122765
greenland_alpha,0.002768914740019386
antarctic_runoff_height0,0.002760465492195594
rho_gmsl,0.0027387423522613453
CO2_0,0.002682060338077422
anto_alpha,0.0026468376272584283
sd_antarctic,0.0026298392244427206
antarctic_flow0,0.00257421167508937
antarctic_precip0,0.0025641971581652602
rho_ocean_heat,0.0025239519696224747
sd_greenland,0.0025122033065454186
rho_temperature,0.002490524358741806
Q10,0.002466449556518961
greenland_a,0.0024460436749554615
antarctic_c,0.0023343562455082336
sd_ocean_heat,0.0022848986525948237
antarctic_kappa,0.0022790486198049557
rho_antarctic,0.002271997322910295
antarctic_alpha,0.00227188613238644
anto_beta,0.002258748176366149
wvpdl_s,0.002257175270335358
sigma_whitenoise_co2,0.002250220959939765
rho_glaciers,0.0022501523151042106
antarctic_nu,0.0022351090594785847
sd_gmsl,0.002234440114535954
glaciers_beta0,0.0022335229032487444
CO2_diffusivity,0.002232443002006602
antarctic_s0,0.0022299742328149453
vslel_s,0.002211395972198958
wvel_s,0.0021949974115104956
antarctic_gamma,0.0021824861111440687
glaciers_s0,0.002180580675456011
thermal_s0,0.0021635411704634456
greenland_v0,0.002157870846985829
glaciers_n,0.0021377420157543668
glaciers_v0,0.0021280479104344423
alpha0_CO2,0.0021042790224351346
antarctic_slope,0.0021020749655118955
antarctic_bed_height0,0.0020876636471118502
sd_temp,0.002075271333803855
CO2_fertilization,0.0020591271424764573
sd_glaciers,0.0020389689729175516
N2O_0,0.0020338016461894618
