Feature,Importance
dvbm_s,0.40868416565640536
antarctic_temp_threshold,0.19124991453245993
climate_sensitivity,0.12224153802895181
rf_scale_aerosol,0.061251248735960835
antarctic_lambda,0.04101748965033758
movefactor_s,0.03243838789650094
greenland_beta,0.005165126023015682
thermal_alpha,0.004750864428684119
greenland_b,0.004076290249299411
wvpdl_s,0.004021176244869642
temperature_0,0.003987750496030207
antarctic_mu,0.0036586839408539054
antarctic_precip0,0.003632377552049548
rho_greenland,0.0035479870501761612
ocean_heat_0,0.003399643145366776
rho_gmsl,0.0033284024402099365
heat_diffusivity,0.0031211754578563044
anto_alpha,0.0030231103316882683
rho_antarctic,0.0029028988270347143
sd_antarctic,0.0028999324428837184
antarctic_runoff_height0,0.002805671964778412
thermal_s0,0.002736807483685695
sd_ocean_heat,0.0027249646300826335
greenland_alpha,0.0027021626089802236
anto_beta,0.0026953371976753903
wvel_s,0.0026248813192860515
antarctic_kappa,0.00260142479350429
CO2_fertilization,0.002591088171145611
sigma_whitenoise_co2,0.002579406772919854
glaciers_n,0.002566584120422866
rho_ocean_heat,0.002558855728205696
antarctic_flow0,0.0025579988495185273
Q10,0.00255228734571074
antarctic_slope,0.002546122220467499
sd_greenland,0.0025328284989657073
antarctic_alpha,0.0025135490012828422
antarctic_c,0.002508359042194116
CO2_diffusivity,0.0024917467408223405
rho_glaciers,0.0024859175703204127
N2O_0,0.0024716738412623998
antarctic_nu,0.002444336788303823
antarctic_s0,0.002439113399189251
greenland_a,0.0024370116190569444
sd_gmsl,0.0024219185272088216
glaciers_beta0,0.00240656332264357
sd_temp,0.002395284811511633
alpha0_CO2,0.0023708229725835413
antarctic_gamma,0.002365455100419938
CO2_0,0.0023618734367693633
rho_temperature,0.0023435463543859986
glaciers_v0,0.0023292517388473675
vslmult_s,0.002323846625898705
greenland_v0,0.0022599298511747985
sd_glaciers,0.002249479992839402
glaciers_s0,0.0022471264943304254
vslel_s,0.0021998674929611774
antarctic_bed_height0,0.0021587404400091144
