Feature,Importance
dvbm_s,0.8685018185278581
movefactor_s,0.030181419291976645
rf_scale_aerosol,0.017583424796376687
climate_sensitivity,0.011793129923381974
thermal_alpha,0.01162259892040349
antarctic_temp_threshold,0.002984104566508899
temperature_0,0.002025089504389743
heat_diffusivity,0.0018992008260581357
greenland_beta,0.0017062460941693804
sd_antarctic,0.0016009357913042077
antarctic_precip0,0.0015371884942672641
wvpdl_s,0.0015313410886600108
greenland_alpha,0.001323334606846946
rho_greenland,0.0013056721075236154
antarctic_mu,0.0013043086534905114
ocean_heat_0,0.0012936308230050686
glaciers_beta0,0.0012711846952843248
greenland_b,0.0012291339943168935
antarctic_runoff_height0,0.001219106507833316
glaciers_n,0.0012054482577419138
vslmult_s,0.0011968388644700162
anto_alpha,0.001184630112166894
rho_antarctic,0.00113764831881423
rho_glaciers,0.0011195334254823876
antarctic_c,0.001097590446289762
thermal_s0,0.0010917553788294433
antarctic_nu,0.00109053434481755
antarctic_kappa,0.0010869019244987214
rho_gmsl,0.0010745512270548942
antarctic_flow0,0.0010579283298288655
CO2_fertilization,0.001055468741023787
antarctic_slope,0.001025299679778941
CO2_0,0.001012678163514068
glaciers_v0,0.0010114755315620142
antarctic_lambda,0.0010052092789885302
sigma_whitenoise_co2,0.0009946113271280695
sd_glaciers,0.0009928860614788874
rho_temperature,0.0009918935369729253
antarctic_s0,0.0009833177145283244
sd_ocean_heat,0.000979490708760064
antarctic_alpha,0.0009698530628881446
antarctic_bed_height0,0.0009693187424172957
greenland_a,0.0009569143269863056
glaciers_s0,0.0009427952784839576
N2O_0,0.0009405000438775641
CO2_diffusivity,0.0009392695986549169
Q10,0.0009381372607372617
alpha0_CO2,0.0009326439703081818
sd_greenland,0.0009286624374588832
antarctic_gamma,0.0009283344713422076
sd_gmsl,0.0009196201890536304
wvel_s,0.0009190711609109982
rho_ocean_heat,0.0009167473510991891
greenland_v0,0.0008816020435094004
sd_temp,0.0008777807073726344
anto_beta,0.0008676222845855356
vslel_s,0.0008625664829284629
