Feature,Importance
dvbm_s,0.8800551755667511
movefactor_s,0.03158826517076642
rf_scale_aerosol,0.012489231968795683
climate_sensitivity,0.011337411308603922
thermal_alpha,0.010496590394381748
antarctic_temp_threshold,0.001991180712524445
heat_diffusivity,0.0017590098163410477
temperature_0,0.0017236029781363986
wvpdl_s,0.0013366744548360962
greenland_beta,0.0013317205154575918
antarctic_precip0,0.0012784122173890651
CO2_fertilization,0.0012761893512820359
greenland_alpha,0.0012607096792497795
sd_antarctic,0.0012278303397070933
antarctic_mu,0.0011976967127623802
glaciers_beta0,0.0011956308327704004
rho_antarctic,0.0011485946878511926
vslmult_s,0.001134079743156616
rho_greenland,0.0011309533866109393
antarctic_runoff_height0,0.0010847575899162517
rho_glaciers,0.001067286564345605
anto_alpha,0.0010334592992363293
greenland_b,0.0010166821207008255
ocean_heat_0,0.0010149899722265423
antarctic_flow0,0.0009919277737580746
rho_gmsl,0.000987176443566293
glaciers_v0,0.0009849371058122198
antarctic_s0,0.0009757705451781591
antarctic_c,0.0009748578017105511
rho_temperature,0.0009648881449833783
glaciers_n,0.0009548529160935919
sd_ocean_heat,0.0009524499201654125
CO2_diffusivity,0.0009512845990000397
antarctic_nu,0.0009429287938621439
sigma_whitenoise_co2,0.0009312554814175836
sd_gmsl,0.0009309826002512206
Q10,0.0009299548526689006
antarctic_alpha,0.0009298549491047301
antarctic_slope,0.0009212348869499618
antarctic_kappa,0.0009151212124508506
thermal_s0,0.000912157038032893
sd_glaciers,0.0008934133221450176
CO2_0,0.0008911708746644696
wvel_s,0.0008813276160557028
N2O_0,0.0008810216857292357
antarctic_gamma,0.0008810110757190486
glaciers_s0,0.0008772599090555558
antarctic_bed_height0,0.000865386212821564
antarctic_lambda,0.0008532755889557402
greenland_v0,0.0008526575490631459
anto_beta,0.0008473753075367537
greenland_a,0.0008458175026179904
alpha0_CO2,0.0008391692717082099
sd_greenland,0.0008314596774879766
vslel_s,0.0008264896449967212
sd_temp,0.000811877845222622
rho_ocean_heat,0.0007935164674147126
