Feature,Importance
dvbm_s,0.6904724686130294
movefactor_s,0.06722671535912979
rf_scale_aerosol,0.0422816863634763
antarctic_temp_threshold,0.029804312175452968
thermal_alpha,0.020680788277528183
climate_sensitivity,0.020616715425715863
greenland_beta,0.005128835895591038
antarctic_precip0,0.004976586423433133
wvpdl_s,0.004131420692479013
rho_gmsl,0.003960521422054475
sd_antarctic,0.003798322920091364
temperature_0,0.003669357173577758
greenland_b,0.0034518491248274677
heat_diffusivity,0.0033547248340294183
ocean_heat_0,0.00311231474899696
greenland_alpha,0.00308875415396058
anto_alpha,0.002951636524325083
antarctic_slope,0.0029086105511460774
rho_greenland,0.0028020345878351093
antarctic_mu,0.0027617607153933967
glaciers_beta0,0.0027101576766450715
rho_antarctic,0.002600794475956757
antarctic_runoff_height0,0.0025152832183583723
sd_ocean_heat,0.0023669483195171977
vslmult_s,0.0023521222922842596
antarctic_alpha,0.0022997775076802457
antarctic_kappa,0.002296622987401189
thermal_s0,0.0022912522764077918
antarctic_c,0.002278843554168867
glaciers_n,0.0022715167066873275
antarctic_bed_height0,0.0022555774949203126
greenland_v0,0.002228193765806002
greenland_a,0.0021753205912576836
N2O_0,0.002157898904988841
antarctic_lambda,0.002152996925158804
sd_gmsl,0.002150279161502655
rho_glaciers,0.002135574142742047
glaciers_v0,0.002126777726086956
sigma_whitenoise_co2,0.0021213299529795333
antarctic_gamma,0.002089756168027713
CO2_fertilization,0.0020875911289761993
rho_temperature,0.002086034185952934
Q10,0.0020590566315532
antarctic_nu,0.0020588721540458024
CO2_0,0.002050725715411148
alpha0_CO2,0.0020239752770996535
anto_beta,0.0019774789791849826
sd_temp,0.00195068380032067
sd_greenland,0.0019468455579478667
glaciers_s0,0.0019421843824840499
antarctic_flow0,0.0019005961818868104
vslel_s,0.0018956540780319642
wvel_s,0.0018924537386322748
sd_glaciers,0.001863310172610757
antarctic_s0,0.0018610650119897014
CO2_diffusivity,0.0018582114509956198
rho_ocean_heat,0.0017888217222254085
