mean_test_score,n_estimators,min_samples_split,max_depth,bootstrap
0.7487428431402927,270,4,20,False
0.7486889039233471,270,4,30,False
0.7486840203334139,270,4,60,False
0.7486840203334139,270,4,50,False
0.7486840203334139,270,4,70,False
0.7486840203334139,270,4,100,False
0.7486840203334139,270,4,40,False
0.7486840203334139,270,4,80,False
0.7486840203334139,270,4,90,False
0.748609945872308,255,4,20,False
0.7484649467814004,255,4,30,False
0.7484064772806283,255,4,80,False
0.7484064772806283,255,4,50,False
0.7484064772806283,255,4,70,False
0.7484064772806283,255,4,100,False
0.7484064772806283,255,4,40,False
0.7484064772806283,255,4,60,False
0.7484064772806283,255,4,90,False
0.7483002621740495,300,4,20,False
0.7479727399122458,160,2,50,False
0.7479727399122458,160,2,40,False
0.7479727399122458,160,2,100,False
0.7479727399122458,160,2,90,False
0.7479727399122458,160,2,80,False
0.7479727399122458,160,2,60,False
0.7479727399122458,160,2,70,False
0.7479715498014159,300,4,50,False
0.7479715498014159,300,4,90,False
0.7479715498014159,300,4,60,False
0.7479715498014159,300,4,70,False
0.7479715498014159,300,4,80,False
0.7479715498014159,300,4,100,False
0.7479715498014159,300,4,40,False
0.7479616992912328,255,2,30,False
0.7479537393055214,270,2,30,False
0.7479314766822722,300,4,30,False
0.7478563458985144,230,4,20,False
0.7476946833043492,160,4,30,False
0.747685061703845,140,2,60,False
0.747685061703845,140,2,80,False
0.747685061703845,140,2,90,False
0.747685061703845,140,2,70,False
0.747685061703845,140,2,50,False
0.747685061703845,140,2,40,False
0.747685061703845,140,2,100,False
0.7475836283967467,300,2,30,False
0.7475593708771779,150,4,30,False
0.7475438114519303,255,2,40,False
0.7475301789200888,160,2,30,False
0.7475219453402681,140,4,30,False
0.7474952714238071,270,2,40,False
0.7474765248901655,255,2,90,False
0.7474765248901655,255,2,60,False
0.7474765248901655,255,2,100,False
0.7474765248901655,255,2,80,False
0.7474765248901655,255,2,70,False
0.7474765248901655,255,2,50,False
0.7474316589381862,270,2,90,False
0.7474316589381862,270,2,50,False
0.7474316589381862,270,2,80,False
0.7474316589381862,270,2,100,False
0.7474316589381862,270,2,70,False
0.7474316589381862,270,2,60,False
0.7473170046861917,160,4,20,False
0.7472745287151656,230,4,30,False
0.747245333426143,150,2,40,False
0.747245333426143,150,2,90,False
0.747245333426143,150,2,80,False
0.747245333426143,150,2,60,False
0.747245333426143,150,2,70,False
0.747245333426143,150,2,100,False
0.747245333426143,150,2,50,False
0.747214423715814,300,2,40,False
0.7471547309953588,270,2,20,False
0.7471076616029372,300,2,50,False
0.7471076616029372,300,2,70,False
0.7471076616029372,300,2,80,False
0.7471076616029372,300,2,100,False
0.7471076616029372,300,2,90,False
0.7471076616029372,300,2,60,False
0.7470794383835357,230,4,50,False
0.7470794383835357,230,4,90,False
0.7470794383835357,230,4,100,False
0.7470794383835357,230,4,70,False
0.7470794383835357,230,4,40,False
0.7470794383835357,230,4,80,False
0.7470794383835357,230,4,60,False
0.747039906768314,140,2,30,False
0.7470018980638179,200,4,20,False
0.7469528906211516,255,2,20,False
0.746775893396272,160,4,40,False
0.746775893396272,160,4,60,False
0.746775893396272,160,4,90,False
0.746775893396272,160,4,100,False
0.746775893396272,160,4,50,False
0.746775893396272,160,4,80,False
0.746775893396272,160,4,70,False
0.7466999319942249,230,2,30,False
0.7466859776072786,300,2,20,False
0.7466799696403271,170,4,20,False
0.7466183084385947,150,4,40,False
0.7466183084385947,150,4,60,False
0.7466183084385947,150,4,70,False
0.7466183084385947,150,4,100,False
0.7466183084385947,150,4,50,False
0.7466183084385947,150,4,80,False
0.7466183084385947,150,4,90,False
0.7466060416558716,150,4,20,False
0.7465863106105772,170,2,30,False
0.7465399822846457,140,4,80,False
0.7465399822846457,140,4,70,False
0.7465399822846457,140,4,100,False
0.7465399822846457,140,4,90,False
0.7465399822846457,140,4,40,False
0.7465399822846457,140,4,50,False
0.7465399822846457,140,4,60,False
0.74650463960207,160,6,30,False
0.7464896001280865,170,4,30,False
0.7464847513153785,180,4,20,False
0.7464776167157998,150,2,30,False
0.7464765739996301,170,2,80,False
0.7464765739996301,170,2,70,False
0.7464765739996301,170,2,60,False
0.7464765739996301,170,2,100,False
0.7464765739996301,170,2,40,False
0.7464765739996301,170,2,50,False
0.7464765739996301,170,2,90,False
0.746404142873959,200,2,30,False
0.7464019401717419,200,4,30,False
0.7463549697504454,230,2,40,False
0.7462808986420393,230,2,70,False
0.7462808986420393,230,2,50,False
0.7462808986420393,230,2,90,False
0.7462808986420393,230,2,80,False
0.7462808986420393,230,2,60,False
0.7462808986420393,230,2,100,False
0.7462572736964731,270,6,20,False
0.7462549289653009,200,2,40,False
0.7462515286029834,160,6,60,False
0.7462515286029834,160,6,70,False
0.7462515286029834,160,6,90,False
0.7462515286029834,160,6,100,False
0.7462515286029834,160,6,50,False
0.7462515286029834,160,6,80,False
0.7462515286029834,160,6,40,False
0.7462510003361839,180,4,30,False
0.7462336216764928,200,2,80,False
0.7462336216764928,200,2,70,False
0.7462336216764928,200,2,90,False
0.7462336216764928,200,2,60,False
0.7462336216764928,200,2,50,False
0.7462336216764928,200,2,100,False
0.7462197178947839,140,4,20,False
0.7461773662650429,255,6,20,False
0.7461651605560207,160,6,20,False
0.7459426751387845,180,2,30,False
0.745884314254393,200,4,80,False
0.745884314254393,200,4,100,False
0.745884314254393,200,4,40,False
0.745884314254393,200,4,60,False
0.745884314254393,200,4,50,False
0.745884314254393,200,4,90,False
0.745884314254393,200,4,70,False
0.7458459845523269,180,2,40,False
0.7458459845523269,180,2,90,False
0.7458459845523269,180,2,80,False
0.7458459845523269,180,2,100,False
0.7458459845523269,180,2,70,False
0.7458459845523269,180,2,50,False
0.7458459845523269,180,2,60,False
0.7458426180056943,230,6,20,False
0.7458293667103131,255,8,60,False
0.7458293667103131,255,8,50,False
0.7458293667103131,255,8,100,False
0.7458293667103131,255,8,80,False
0.7458293667103131,255,8,40,False
0.7458293667103131,255,8,90,False
0.7458293667103131,255,8,70,False
0.7458288426429547,270,8,20,False
0.7457958316291906,170,4,100,False
0.7457958316291906,170,4,50,False
0.7457958316291906,170,4,60,False
0.7457958316291906,170,4,40,False
0.7457958316291906,170,4,90,False
0.7457958316291906,170,4,80,False
0.7457958316291906,170,4,70,False
0.7457560076786616,160,2,20,False
0.7457347284234945,160,8,90,False
0.7457347284234945,160,8,60,False
0.7457347284234945,160,8,50,False
0.7457347284234945,160,8,40,False
0.7457347284234945,160,8,100,False
0.7457347284234945,160,8,80,False
0.7457347284234945,160,8,70,False
0.7456838065833141,140,6,20,False
0.7456412293824887,170,6,30,False
0.7456193495309205,180,4,40,False
0.7456193495309205,180,4,50,False
0.7456193495309205,180,4,60,False
0.7456193495309205,180,4,70,False
0.7456193495309205,180,4,90,False
0.7456193495309205,180,4,100,False
0.7456193495309205,180,4,80,False
0.7455874495278934,300,8,90,False
0.7455874495278934,300,8,40,False
0.7455874495278934,300,8,100,False
0.7455874495278934,300,8,60,False
0.7455874495278934,300,8,70,False
0.7455874495278934,300,8,80,False
0.7455874495278934,300,8,50,False
0.7455801882099737,255,6,30,False
0.7455769021768381,270,8,90,False
0.7455769021768381,270,8,80,False
0.7455769021768381,270,8,50,False
0.7455769021768381,270,8,100,False
0.7455769021768381,270,8,70,False
0.7455769021768381,270,8,60,False
0.7455769021768381,270,8,40,False
0.7455376863866178,255,8,30,False
0.7455157289276605,255,8,20,False
0.7454797441189674,300,8,20,False
0.7454651277460519,160,8,30,False
0.7454429248084116,140,6,30,False
0.745424204318298,230,6,30,False
0.7454127554455657,150,6,20,False
0.7454127461963862,170,6,100,False
0.7454127461963862,170,6,50,False
0.7454127461963862,170,6,80,False
0.7454127461963862,170,6,70,False
0.7454127461963862,170,6,40,False
0.7454127461963862,170,6,60,False
0.7454127461963862,170,6,90,False
0.7453877212070019,270,6,30,False
0.74538557341282,300,8,30,False
0.7453726939814799,255,6,70,False
0.7453726939814799,255,6,80,False
0.7453726939814799,255,6,90,False
0.7453726939814799,255,6,60,False
0.7453726939814799,255,6,40,False
0.7453726939814799,255,6,100,False
0.7453726939814799,255,6,50,False
0.7453462141704023,270,8,30,False
0.7453459585774852,140,6,100,False
0.7453459585774852,140,6,90,False
0.7453459585774852,140,6,80,False
0.7453459585774852,140,6,70,False
0.7453459585774852,140,6,40,False
0.7453459585774852,140,6,50,False
0.7453459585774852,140,6,60,False
0.7453404712954568,150,8,100,False
0.7453404712954568,150,8,70,False
0.7453404712954568,150,8,80,False
0.7453404712954568,150,8,50,False
0.7453404712954568,150,8,40,False
0.7453404712954568,150,8,60,False
0.7453404712954568,150,8,90,False
0.745311186282235,140,8,70,False
0.745311186282235,140,8,80,False
0.745311186282235,140,8,90,False
0.745311186282235,140,8,100,False
0.745311186282235,140,8,50,False
0.745311186282235,140,8,40,False
0.745311186282235,140,8,60,False
0.7453008296211235,270,6,100,False
0.7453008296211235,270,6,70,False
0.7453008296211235,270,6,90,False
0.7453008296211235,270,6,50,False
0.7453008296211235,270,6,80,False
0.7453008296211235,270,6,40,False
0.7453008296211235,270,6,60,False
0.7452943677703231,140,8,30,False
0.745293443648213,150,6,30,False
0.7452466497011118,170,8,80,False
0.7452466497011118,170,8,50,False
0.7452466497011118,170,8,60,False
0.7452466497011118,170,8,90,False
0.7452466497011118,170,8,100,False
0.7452466497011118,170,8,70,False
0.7452466497011118,170,8,40,False
0.7452015670065442,230,6,100,False
0.7452015670065442,230,6,40,False
0.7452015670065442,230,6,50,False
0.7452015670065442,230,6,90,False
0.7452015670065442,230,6,70,False
0.7452015670065442,230,6,80,False
0.7452015670065442,230,6,60,False
0.7451829587317171,300,6,20,False
0.7451635497169379,200,6,30,False
0.7450719422447044,150,6,50,False
0.7450719422447044,150,6,100,False
0.7450719422447044,150,6,80,False
0.7450719422447044,150,6,70,False
0.7450719422447044,150,6,60,False
0.7450719422447044,150,6,90,False
0.7450719422447044,150,6,40,False
0.7450557709875496,170,8,30,False
0.7450537788054726,230,8,60,False
0.7450537788054726,230,8,100,False
0.7450537788054726,230,8,80,False
0.7450537788054726,230,8,90,False
0.7450537788054726,230,8,40,False
0.7450537788054726,230,8,50,False
0.7450537788054726,230,8,70,False
0.7450490799443512,150,8,30,False
0.744999334499884,300,6,30,False
0.7449970093994014,180,6,30,False
0.7449731126033926,200,6,20,False
0.7449600556615457,170,6,20,False
0.7449523720977466,230,2,20,False
0.7448442381823411,200,6,100,False
0.7448442381823411,200,6,40,False
0.7448442381823411,200,6,50,False
0.7448442381823411,200,6,60,False
0.7448442381823411,200,6,80,False
0.7448442381823411,200,6,90,False
0.7448442381823411,200,6,70,False
0.7448431429709554,180,6,20,False
0.7448161399298435,300,6,90,False
0.7448161399298435,300,6,60,False
0.7448161399298435,300,6,100,False
0.7448161399298435,300,6,80,False
0.7448161399298435,300,6,40,False
0.7448161399298435,300,6,70,False
0.7448161399298435,300,6,50,False
0.7448027761581277,200,8,100,False
0.7448027761581277,200,8,50,False
0.7448027761581277,200,8,40,False
0.7448027761581277,200,8,70,False
0.7448027761581277,200,8,90,False
0.7448027761581277,200,8,60,False
0.7448027761581277,200,8,80,False
0.7447835583392532,230,8,20,False
0.7447527177400279,230,8,30,False
0.744728010943537,180,6,70,False
0.744728010943537,180,6,90,False
0.744728010943537,180,6,60,False
0.744728010943537,180,6,40,False
0.744728010943537,180,6,100,False
0.744728010943537,180,6,50,False
0.744728010943537,180,6,80,False
0.7446158415086829,200,2,20,False
0.7444884232342357,180,8,100,False
0.7444884232342357,180,8,80,False
0.7444884232342357,180,8,50,False
0.7444884232342357,180,8,70,False
0.7444884232342357,180,8,40,False
0.7444884232342357,180,8,90,False
0.7444884232342357,180,8,60,False
0.7444777353590883,200,8,30,False
0.7444437878562593,150,2,20,False
0.744396486590758,140,2,20,False
0.7443883063115642,170,2,20,False
0.7443390275127489,160,8,20,False
0.7441943919429412,180,8,30,False
0.7441339249221053,170,8,20,False
0.7439590883968616,200,8,20,False
0.7439265315418618,180,2,20,False
0.7436343287284259,150,8,20,False
0.7435207662403811,180,8,20,False
0.7431529066246594,270,10,20,False
0.7430915587102536,255,10,20,False
0.7430800280114276,140,8,20,False
0.7427397062557478,270,10,30,False
0.7426400225683661,270,10,60,False
0.7426400225683661,270,10,70,False
0.7426400225683661,270,10,80,False
0.7426400225683661,270,10,100,False
0.7426400225683661,270,10,50,False
0.7426400225683661,270,10,90,False
0.7426400225683661,270,10,40,False
0.742557564225948,300,10,20,False
0.7424963683314314,255,10,30,False
0.742399549495462,255,10,70,False
0.742399549495462,255,10,90,False
0.742399549495462,255,10,100,False
0.742399549495462,255,10,50,False
0.742399549495462,255,10,80,False
0.742399549495462,255,10,60,False
0.742399549495462,255,10,40,False
0.7423247733113183,230,10,30,False
0.7422172173959127,230,10,60,False
0.7422172173959127,230,10,70,False
0.7422172173959127,230,10,80,False
0.7422172173959127,230,10,90,False
0.7422172173959127,230,10,100,False
0.7422172173959127,230,10,40,False
0.7422172173959127,230,10,50,False
0.7421116059563027,230,10,20,False
0.7420169325752612,300,10,50,False
0.7420169325752612,300,10,40,False
0.7420169325752612,300,10,100,False
0.7420169325752612,300,10,80,False
0.7420169325752612,300,10,70,False
0.7420169325752612,300,10,60,False
0.7420169325752612,300,10,90,False
0.742012643809411,300,10,30,False
0.7417630006776651,160,10,30,False
0.7416768584094143,160,10,90,False
0.7416768584094143,160,10,60,False
0.7416768584094143,160,10,50,False
0.7416768584094143,160,10,80,False
0.7416768584094143,160,10,100,False
0.7416768584094143,160,10,40,False
0.7416768584094143,160,10,70,False
0.7416548852718376,160,10,20,False
0.7413294584166404,160,14,30,False
0.7412769001101109,160,14,70,False
0.7412769001101109,160,14,100,False
0.7412769001101109,160,14,80,False
0.7412769001101109,160,14,50,False
0.7412769001101109,160,14,40,False
0.7412769001101109,160,14,90,False
0.7412769001101109,160,14,60,False
0.7411718509568562,150,10,90,False
0.7411718509568562,150,10,100,False
0.7411718509568562,150,10,80,False
0.7411718509568562,150,10,70,False
0.7411718509568562,150,10,60,False
0.7411718509568562,150,10,50,False
0.7411718509568562,150,10,40,False
0.7411707096619361,170,10,20,False
0.7410653173585374,200,10,30,False
0.7410586139136276,150,10,20,False
0.741029981530547,150,10,30,False
0.7410007752734493,140,10,20,False
0.7409784553409868,150,14,30,False
0.7409448381385719,200,10,40,False
0.7409448381385719,200,10,70,False
0.7409448381385719,200,10,90,False
0.7409448381385719,200,10,80,False
0.7409448381385719,200,10,100,False
0.7409448381385719,200,10,60,False
0.7409448381385719,200,10,50,False
0.740922795851995,150,14,50,False
0.740922795851995,150,14,100,False
0.740922795851995,150,14,40,False
0.740922795851995,150,14,90,False
0.740922795851995,150,14,70,False
0.740922795851995,150,14,80,False
0.740922795851995,150,14,60,False
0.7408909203660882,270,14,30,False
0.7408202069520045,270,14,40,False
0.7408202069520045,270,14,70,False
0.7408202069520045,270,14,90,False
0.7408202069520045,270,14,50,False
0.7408202069520045,270,14,100,False
0.7408202069520045,270,14,60,False
0.7408202069520045,270,14,80,False
0.7406608468985048,180,10,30,False
0.7406573132642298,170,10,30,False
0.7406572077515049,140,10,40,False
0.7406572077515049,140,10,70,False
0.7406572077515049,140,10,80,False
0.7406572077515049,140,10,60,False
0.7406572077515049,140,10,100,False
0.7406572077515049,140,10,50,False
0.7406572077515049,140,10,90,False
0.7406198654548267,140,14,30,False
0.7406099936110901,170,10,90,False
0.7406099936110901,170,10,80,False
0.7406099936110901,170,10,60,False
0.7406099936110901,170,10,50,False
0.7406099936110901,170,10,40,False
0.7406099936110901,170,10,100,False
0.7406099936110901,170,10,70,False
0.7405929552015471,255,14,30,False
0.7405560454058767,140,14,80,False
0.7405560454058767,140,14,40,False
0.7405560454058767,140,14,70,False
0.7405560454058767,140,14,50,False
0.7405560454058767,140,14,100,False
0.7405560454058767,140,14,90,False
0.7405560454058767,140,14,60,False
0.7405410701872699,180,10,40,False
0.7405410701872699,180,10,90,False
0.7405410701872699,180,10,80,False
0.7405410701872699,180,10,70,False
0.7405410701872699,180,10,50,False
0.7405410701872699,180,10,60,False
0.7405410701872699,180,10,100,False
0.7405289574596176,170,14,30,False
0.7405202968762661,255,14,50,False
0.7405202968762661,255,14,40,False
0.7405202968762661,255,14,80,False
0.7405202968762661,255,14,90,False
0.7405202968762661,255,14,60,False
0.7405202968762661,255,14,70,False
0.7405202968762661,255,14,100,False
0.740510176885234,140,10,30,False
0.7404798838842338,170,14,90,False
0.7404798838842338,170,14,60,False
0.7404798838842338,170,14,80,False
0.7404798838842338,170,14,70,False
0.7404798838842338,170,14,100,False
0.7404798838842338,170,14,50,False
0.7404798838842338,170,14,40,False
0.7403306544707632,200,10,20,False
0.7403183394225247,300,14,30,False
0.7403157947172035,180,10,20,False
0.7402559307602212,300,14,50,False
0.7402559307602212,300,14,90,False
0.7402559307602212,300,14,40,False
0.7402559307602212,300,14,100,False
0.7402559307602212,300,14,70,False
0.7402559307602212,300,14,80,False
0.7402559307602212,300,14,60,False
0.7402165472431717,230,14,30,False
0.740207759221774,270,12,30,False
0.7401958564892898,270,12,50,False
0.7401958564892898,270,12,90,False
0.7401958564892898,270,12,60,False
0.7401958564892898,270,12,40,False
0.7401958564892898,270,12,100,False
0.7401958564892898,270,12,80,False
0.7401958564892898,270,12,70,False
0.7401493820604375,255,12,90,False
0.7401493820604375,255,12,100,False
0.7401493820604375,255,12,50,False
0.7401493820604375,255,12,60,False
0.7401493820604375,255,12,70,False
0.7401493820604375,255,12,80,False
0.7401493820604375,255,12,40,False
0.7401346510547513,230,14,50,False
0.7401346510547513,230,14,40,False
0.7401346510547513,230,14,70,False
0.7401346510547513,230,14,100,False
0.7401346510547513,230,14,80,False
0.7401346510547513,230,14,90,False
0.7401346510547513,230,14,60,False
0.7401262074965589,255,12,30,False
0.7400299760929095,300,12,80,False
0.7400299760929095,300,12,90,False
0.7400299760929095,300,12,100,False
0.7400299760929095,300,12,70,False
0.7400299760929095,300,12,60,False
0.7400299760929095,300,12,50,False
0.7400299760929095,300,12,40,False
0.7400299692911334,300,12,30,False
0.7399737636272278,270,12,20,False
0.7397429922571037,300,12,20,False
0.7397316531067732,180,14,30,False
0.7396826129418207,180,14,90,False
0.7396826129418207,180,14,60,False
0.7396826129418207,180,14,50,False
0.7396826129418207,180,14,100,False
0.7396826129418207,180,14,40,False
0.7396826129418207,180,14,80,False
0.7396826129418207,180,14,70,False
0.7395892112940696,255,12,20,False
0.7393537371382692,200,14,30,False
0.7393020238042024,200,14,50,False
0.7393020238042024,200,14,70,False
0.7393020238042024,200,14,100,False
0.7393020238042024,200,14,80,False
0.7393020238042024,200,14,40,False
0.7393020238042024,200,14,60,False
0.7393020238042024,200,14,90,False
0.7390783180089137,140,14,20,False
0.7390515334344641,160,12,20,False
0.739009512356768,160,12,100,False
0.739009512356768,160,12,80,False
0.739009512356768,160,12,70,False
0.739009512356768,160,12,50,False
0.739009512356768,160,12,40,False
0.739009512356768,160,12,90,False
0.739009512356768,160,12,60,False
0.7389364277635948,160,12,30,False
0.738794561628705,150,14,20,False
0.738794069004609,230,12,100,False
0.738794069004609,230,12,90,False
0.738794069004609,230,12,80,False
0.738794069004609,230,12,50,False
0.738794069004609,230,12,40,False
0.738794069004609,230,12,70,False
0.738794069004609,230,12,60,False
0.738761977684702,230,12,30,False
0.7385845415687555,140,12,20,False
0.7384239320243537,160,14,20,False
0.7383729966765212,150,12,20,False
0.7383531230536647,255,14,20,False
0.7383403517149475,270,14,20,False
0.7382809378450338,230,12,20,False
0.7381234278680171,150,12,40,False
