mean_test_score,n_estimators,min_samples_split,max_depth,bootstrap
0.7526080680754811,270,4,20,False
0.7523511826649785,160,4,20,False
0.7523326773094947,255,4,20,False
0.7522046422931542,160,2,30,False
0.7520864153023951,160,2,90,False
0.7520864153023951,160,2,70,False
0.7520864153023951,160,2,60,False
0.7520864153023951,160,2,50,False
0.7520864153023951,160,2,80,False
0.7520864153023951,160,2,40,False
0.7520864153023951,160,2,100,False
0.7520291153292186,300,4,20,False
0.7517408449291395,300,2,50,False
0.7517408449291395,300,2,60,False
0.7517408449291395,300,2,70,False
0.7517408449291395,300,2,90,False
0.7517408449291395,300,2,100,False
0.7517408449291395,300,2,80,False
0.7517283949889089,270,2,80,False
0.7517283949889089,270,2,60,False
0.7517283949889089,270,2,70,False
0.7517283949889089,270,2,50,False
0.7517283949889089,270,2,90,False
0.7517283949889089,270,2,100,False
0.7516703968806104,300,2,40,False
0.7516496361494351,270,2,40,False
0.7514063447802005,170,4,20,False
0.7513543952663551,170,2,30,False
0.7513324848559495,270,2,30,False
0.7512138509872758,300,2,30,False
0.7511934569956461,255,2,100,False
0.7511934569956461,255,2,50,False
0.7511934569956461,255,2,70,False
0.7511934569956461,255,2,90,False
0.7511934569956461,255,2,60,False
0.7511934569956461,255,2,80,False
0.7511106333880908,255,2,40,False
0.7510297302143609,170,2,50,False
0.7510297302143609,170,2,80,False
0.7510297302143609,170,2,100,False
0.7510297302143609,170,2,90,False
0.7510297302143609,170,2,70,False
0.7510297302143609,170,2,60,False
0.7510297302143609,170,2,40,False
0.7509278929108216,140,4,20,False
0.75090585590553,255,2,30,False
0.7508589077397353,150,2,30,False
0.7507975393485808,230,2,100,False
0.7507975393485808,230,2,70,False
0.7507975393485808,230,2,50,False
0.7507975393485808,230,2,60,False
0.7507975393485808,230,2,90,False
0.7507975393485808,230,2,80,False
0.7507894282292086,150,2,80,False
0.7507894282292086,150,2,60,False
0.7507894282292086,150,2,50,False
0.7507894282292086,150,2,40,False
0.7507894282292086,150,2,100,False
0.7507894282292086,150,2,70,False
0.7507894282292086,150,2,90,False
0.7507793295763554,150,4,20,False
0.7507308530977426,230,2,40,False
0.7506417732175908,230,4,20,False
0.7505808538523929,180,2,30,False
0.750407290510155,180,2,40,False
0.750407290510155,180,2,80,False
0.750407290510155,180,2,50,False
0.750407290510155,180,2,100,False
0.750407290510155,180,2,90,False
0.750407290510155,180,2,60,False
0.750407290510155,180,2,70,False
0.7503574655075875,180,4,20,False
0.7503458411767275,230,2,30,False
0.7503440848146219,200,4,20,False
0.7503376757366322,200,2,70,False
0.7503376757366322,200,2,60,False
0.7503376757366322,200,2,100,False
0.7503376757366322,200,2,90,False
0.7503376757366322,200,2,80,False
0.7503376757366322,200,2,50,False
0.7503226120509294,200,2,30,False
0.7502608283206447,200,2,40,False
0.7501581106837742,140,2,30,False
0.750130189083733,270,4,30,False
0.7501162960424737,300,4,30,False
0.7498473129637466,140,2,90,False
0.7498473129637466,140,2,50,False
0.7498473129637466,140,2,60,False
0.7498473129637466,140,2,80,False
0.7498473129637466,140,2,70,False
0.7498473129637466,140,2,100,False
0.7498473129637466,140,2,40,False
0.7498466334069395,270,2,20,False
0.7498397319479023,160,6,50,False
0.7498397319479023,160,6,90,False
0.7498397319479023,160,6,70,False
0.7498397319479023,160,6,80,False
0.7498397319479023,160,6,100,False
0.7498397319479023,160,6,60,False
0.7498384230318754,270,4,50,False
0.7498384230318754,270,4,40,False
0.7498384230318754,270,4,90,False
0.7498384230318754,270,4,70,False
0.7498384230318754,270,4,80,False
0.7498384230318754,270,4,60,False
0.7498384230318754,270,4,100,False
0.7497814779329107,160,6,40,False
0.7497556837252679,255,4,30,False
0.7497237026632768,300,4,50,False
0.7497237026632768,300,4,80,False
0.7497237026632768,300,4,70,False
0.7497237026632768,300,4,60,False
0.7497237026632768,300,4,40,False
0.7497237026632768,300,4,90,False
0.7497237026632768,300,4,100,False
0.7496970832575608,160,6,30,False
0.7496553900236215,270,6,50,False
0.7496553900236215,270,6,80,False
0.7496553900236215,270,6,90,False
0.7496553900236215,270,6,70,False
0.7496553900236215,270,6,100,False
0.7496553900236215,270,6,60,False
0.749623395949514,270,6,40,False
0.749593791528117,160,6,20,False
0.7494968174957917,160,4,30,False
0.7494887980968776,255,4,60,False
0.7494887980968776,255,4,70,False
0.7494887980968776,255,4,40,False
0.7494887980968776,255,4,80,False
0.7494887980968776,255,4,90,False
0.7494887980968776,255,4,100,False
0.7494887980968776,255,4,50,False
0.7494392444349308,270,6,30,False
0.7494271327610814,255,6,50,False
0.7494271327610814,255,6,80,False
0.7494271327610814,255,6,70,False
0.7494271327610814,255,6,90,False
0.7494271327610814,255,6,100,False
0.7494271327610814,255,6,60,False
0.7493954237294043,300,2,20,False
0.7493915883276294,255,6,40,False
0.749305077291331,300,6,80,False
0.749305077291331,300,6,90,False
0.749305077291331,300,6,70,False
0.749305077291331,300,6,50,False
0.749305077291331,300,6,60,False
0.749305077291331,300,6,100,False
0.7492759538901944,300,6,40,False
0.7492024408621296,170,4,30,False
0.7491939419109177,150,6,70,False
0.7491939419109177,150,6,90,False
0.7491939419109177,150,6,100,False
0.7491939419109177,150,6,60,False
0.7491939419109177,150,6,80,False
0.7491939419109177,150,6,50,False
0.7491703398027983,255,2,20,False
0.74915930567376,255,6,30,False
0.74914966761109,160,8,100,False
0.74914966761109,160,8,70,False
0.74914966761109,160,8,40,False
0.74914966761109,160,8,90,False
0.74914966761109,160,8,80,False
0.74914966761109,160,8,50,False
0.74914966761109,160,8,60,False
0.7491326000645444,150,6,40,False
0.749104612981724,300,6,30,False
0.7491014599878645,270,6,20,False
0.7490880177632301,230,6,90,False
0.7490880177632301,230,6,100,False
0.7490880177632301,230,6,60,False
0.7490880177632301,230,6,70,False
0.7490880177632301,230,6,50,False
0.7490880177632301,230,6,80,False
0.7490488346514381,230,6,40,False
0.748979881970868,160,4,90,False
0.748979881970868,160,4,70,False
0.748979881970868,160,4,40,False
0.748979881970868,160,4,100,False
0.748979881970868,160,4,80,False
0.748979881970868,160,4,50,False
0.748979881970868,160,4,60,False
0.7489587869395115,255,6,20,False
0.7489555805321502,160,8,30,False
0.7489149642372311,150,6,30,False
0.7489049336909203,200,6,50,False
0.7489049336909203,200,6,60,False
0.7489049336909203,200,6,100,False
0.7489049336909203,200,6,70,False
0.7489049336909203,200,6,80,False
0.7489049336909203,200,6,90,False
0.7488839567336398,300,6,20,False
0.7488655764021642,230,6,30,False
0.7488593029790722,200,6,40,False
0.7487675433770391,170,6,80,False
0.7487675433770391,170,6,50,False
0.7487675433770391,170,6,60,False
0.7487675433770391,170,6,100,False
0.7487675433770391,170,6,90,False
0.7487675433770391,170,6,70,False
0.748764605062551,200,6,30,False
0.748734870659207,180,4,30,False
0.7487125877630133,170,6,40,False
0.7486774359379866,170,4,40,False
0.7486774359379866,170,4,80,False
0.7486774359379866,170,4,60,False
0.7486774359379866,170,4,90,False
0.7486774359379866,170,4,70,False
0.7486774359379866,170,4,100,False
0.7486774359379866,170,4,50,False
0.7486423434022156,170,6,30,False
0.748632011529669,230,4,30,False
0.7485898146049849,140,6,100,False
0.7485898146049849,140,6,60,False
0.7485898146049849,140,6,70,False
0.7485898146049849,140,6,50,False
0.7485898146049849,140,6,90,False
0.7485898146049849,140,6,80,False
0.7485388050207399,150,8,100,False
0.7485388050207399,150,8,90,False
0.7485388050207399,150,8,60,False
0.7485388050207399,150,8,70,False
0.7485388050207399,150,8,40,False
0.7485388050207399,150,8,50,False
0.7485388050207399,150,8,80,False
0.7485251608154453,140,6,40,False
0.7484045313412231,230,4,40,False
0.7484045313412231,230,4,50,False
0.7484045313412231,230,4,60,False
0.7484045313412231,230,4,70,False
0.7484045313412231,230,4,90,False
0.7484045313412231,230,4,100,False
0.7484045313412231,230,4,80,False
0.748362706448084,150,4,30,False
0.7483575746945125,200,4,30,False
0.7483492578486601,160,2,20,False
0.748314113243655,150,8,30,False
0.7483087716705106,140,6,30,False
0.7482720198509705,180,4,100,False
0.7482720198509705,180,4,80,False
0.7482720198509705,180,4,50,False
0.7482720198509705,180,4,70,False
0.7482720198509705,180,4,90,False
0.7482720198509705,180,4,60,False
0.7482720198509705,180,4,40,False
0.7482253692895982,170,6,20,False
0.7482064492961618,200,2,20,False
0.7481874977687699,140,4,30,False
0.7481808213709119,230,2,20,False
0.7481431761792422,180,6,70,False
0.7481431761792422,180,6,50,False
0.7481431761792422,180,6,60,False
0.7481431761792422,180,6,100,False
0.7481431761792422,180,6,90,False
0.7481431761792422,180,6,80,False
0.7481359133300826,170,8,90,False
0.7481359133300826,170,8,50,False
0.7481359133300826,170,8,100,False
0.7481359133300826,170,8,80,False
0.7481359133300826,170,8,60,False
0.7481359133300826,170,8,40,False
0.7481359133300826,170,8,70,False
0.7480914836657734,180,6,40,False
0.7480641090378656,200,4,50,False
0.7480641090378656,200,4,80,False
0.7480641090378656,200,4,90,False
0.7480641090378656,200,4,100,False
0.7480641090378656,200,4,40,False
0.7480641090378656,200,4,60,False
0.7480641090378656,200,4,70,False
0.7479866325749734,180,6,30,False
0.7479843964605387,150,6,20,False
0.7479637904316219,255,8,50,False
0.7479637904316219,255,8,100,False
0.7479637904316219,255,8,60,False
0.7479637904316219,255,8,40,False
0.7479637904316219,255,8,80,False
0.7479637904316219,255,8,90,False
0.7479637904316219,255,8,70,False
0.7479592976697068,270,8,60,False
0.7479592976697068,270,8,80,False
0.7479592976697068,270,8,90,False
0.7479592976697068,270,8,70,False
0.7479592976697068,270,8,50,False
0.7479592976697068,270,8,40,False
0.7479592976697068,270,8,100,False
0.7479054140083982,170,8,30,False
0.7478773221616113,300,8,90,False
0.7478773221616113,300,8,50,False
0.7478773221616113,300,8,70,False
0.7478773221616113,300,8,40,False
0.7478773221616113,300,8,60,False
0.7478773221616113,300,8,80,False
0.7478773221616113,300,8,100,False
0.7478426056358438,160,10,60,False
0.7478426056358438,160,10,40,False
0.7478426056358438,160,10,90,False
0.7478426056358438,160,10,50,False
0.7478426056358438,160,10,100,False
0.7478426056358438,160,10,80,False
0.7478426056358438,160,10,70,False
0.7478262811052899,150,4,90,False
0.7478262811052899,150,4,60,False
0.7478262811052899,150,4,80,False
0.7478262811052899,150,4,70,False
0.7478262811052899,150,4,100,False
0.7478262811052899,150,4,50,False
0.7478262811052899,150,4,40,False
0.747780776246189,160,10,20,False
0.7477796053190383,300,8,20,False
0.7477402482700676,140,8,70,False
0.7477402482700676,140,8,80,False
0.7477402482700676,140,8,100,False
0.7477402482700676,140,8,50,False
0.7477402482700676,140,8,40,False
0.7477402482700676,140,8,90,False
0.7477402482700676,140,8,60,False
0.7477118175862101,255,8,30,False
0.7477080781419266,270,8,20,False
0.7477004128106367,270,8,30,False
0.7476569464455587,230,8,100,False
0.7476569464455587,230,8,40,False
0.7476569464455587,230,8,80,False
0.7476569464455587,230,8,50,False
0.7476569464455587,230,8,70,False
0.7476569464455587,230,8,90,False
0.7476569464455587,230,8,60,False
0.7476486257647094,300,8,30,False
0.7476329557734834,140,4,60,False
0.7476329557734834,140,4,40,False
0.7476329557734834,140,4,90,False
0.7476329557734834,140,4,50,False
0.7476329557734834,140,4,70,False
0.7476329557734834,140,4,80,False
0.7476329557734834,140,4,100,False
0.7476291507810501,140,6,20,False
0.7476111269069914,160,10,30,False
0.7476080129356196,170,2,20,False
0.7475831881118357,140,10,100,False
0.7475831881118357,140,10,40,False
0.7475831881118357,140,10,90,False
0.7475831881118357,140,10,80,False
0.7475831881118357,140,10,50,False
0.7475831881118357,140,10,70,False
0.7475831881118357,140,10,60,False
0.7474970134265668,200,8,80,False
0.7474970134265668,200,8,100,False
0.7474970134265668,200,8,50,False
0.7474970134265668,200,8,60,False
0.7474970134265668,200,8,90,False
0.7474970134265668,200,8,40,False
0.7474970134265668,200,8,70,False
0.7474956540551289,140,8,30,False
0.7474360990599314,230,8,30,False
0.7474050530958698,180,2,20,False
0.7473949532375714,140,10,30,False
0.7473405294493013,270,10,70,False
0.7473405294493013,270,10,80,False
0.7473405294493013,270,10,100,False
0.7473405294493013,270,10,90,False
0.7473405294493013,270,10,40,False
0.7473405294493013,270,10,50,False
0.7473405294493013,270,10,60,False
0.7473297737305462,255,8,20,False
0.7473128629937256,180,8,50,False
0.7473128629937256,180,8,70,False
0.7473128629937256,180,8,90,False
0.7473128629937256,180,8,80,False
0.7473128629937256,180,8,100,False
0.7473128629937256,180,8,40,False
0.7473128629937256,180,8,60,False
0.7472625983862408,200,8,30,False
0.7471805943791769,170,10,90,False
0.7471805943791769,170,10,100,False
0.7471805943791769,170,10,80,False
0.7471805943791769,170,10,40,False
0.7471805943791769,170,10,50,False
0.7471805943791769,170,10,70,False
0.7471805943791769,170,10,60,False
0.7471741967528842,270,10,30,False
0.7471733251737527,230,6,20,False
0.747102308370488,255,10,90,False
0.747102308370488,255,10,100,False
0.747102308370488,255,10,50,False
0.747102308370488,255,10,70,False
0.747102308370488,255,10,80,False
0.747102308370488,255,10,60,False
0.747102308370488,255,10,40,False
0.7471020549428313,180,6,20,False
0.7470602759758571,140,10,20,False
0.7470471658979376,180,8,30,False
0.7470459903511164,300,10,90,False
0.7470459903511164,300,10,60,False
0.7470459903511164,300,10,80,False
0.7470459903511164,300,10,50,False
0.7470459903511164,300,10,40,False
0.7470459903511164,300,10,70,False
0.7470459903511164,300,10,100,False
0.7469630169183278,170,10,30,False
0.7469588565578047,270,10,20,False
0.7469343089874197,300,10,30,False
0.7469254139434832,255,10,30,False
0.7469202261655742,180,10,90,False
0.7469202261655742,180,10,70,False
0.7469202261655742,180,10,100,False
0.7469202261655742,180,10,80,False
0.7469202261655742,180,10,50,False
0.7469202261655742,180,10,40,False
0.7469202261655742,180,10,60,False
0.74691939581168,150,10,80,False
0.74691939581168,150,10,70,False
0.74691939581168,150,10,60,False
0.74691939581168,150,10,100,False
0.74691939581168,150,10,90,False
0.74691939581168,150,10,50,False
0.74691939581168,150,10,40,False
0.7468441392876592,150,2,20,False
0.7468245168979755,170,10,20,False
0.7467722702547535,200,10,70,False
0.7467722702547535,200,10,60,False
0.7467722702547535,200,10,90,False
0.7467722702547535,200,10,100,False
0.7467722702547535,200,10,40,False
0.7467722702547535,200,10,80,False
0.7467722702547535,200,10,50,False
0.7467531510928431,230,10,40,False
0.7467531510928431,230,10,100,False
0.7467531510928431,230,10,70,False
0.7467531510928431,230,10,80,False
0.7467531510928431,230,10,50,False
0.7467531510928431,230,10,90,False
0.7467531510928431,230,10,60,False
0.746731844256218,200,6,20,False
0.7466876695763816,230,8,20,False
0.7466775190348258,150,10,30,False
0.7466634712324876,180,10,30,False
0.746611277549451,300,10,20,False
0.7465981132459618,255,10,20,False
0.7465550029882762,230,10,30,False
0.7465387949497935,200,10,30,False
0.7465115121251931,160,8,20,False
0.7464299069001591,150,10,20,False
0.746356322222198,140,2,20,False
0.7459463035436235,160,12,30,False
0.7459454298832927,160,12,80,False
0.7459454298832927,160,12,40,False
0.7459454298832927,160,12,100,False
0.7459454298832927,160,12,70,False
0.7459454298832927,160,12,50,False
0.7459454298832927,160,12,90,False
0.7459454298832927,160,12,60,False
0.7459321069412447,170,8,20,False
0.7458524030107095,180,10,20,False
0.7457501021245115,200,10,20,False
0.7457148237105997,200,8,20,False
0.745709764022847,230,10,20,False
0.7455175247324497,300,12,70,False
0.7455175247324497,300,12,90,False
0.7455175247324497,300,12,50,False
0.7455175247324497,300,12,100,False
0.7455175247324497,300,12,80,False
0.7455175247324497,300,12,60,False
0.7455175247324497,300,12,40,False
0.7455078624530306,140,8,20,False
0.7454737110883395,180,8,20,False
0.7454702311892412,270,12,70,False
0.7454702311892412,270,12,60,False
0.7454702311892412,270,12,90,False
0.7454702311892412,270,12,40,False
0.7454702311892412,270,12,80,False
0.7454702311892412,270,12,100,False
0.7454702311892412,270,12,50,False
0.7454379083130194,300,12,30,False
0.7453885692264093,270,12,30,False
0.7453018091130214,150,8,20,False
0.7449627767999862,170,12,30,False
0.7449611129210064,170,12,40,False
0.7449611129210064,170,12,80,False
