Feature,Importance
dvbm_s,0.607532353259146
movefactor_s,0.12192100105611038
antarctic_lambda,0.07101520706676934
antarctic_temp_threshold,0.03331080803332676
rf_scale_aerosol,0.02537862844031037
climate_sensitivity,0.0232685010611919
wvpdl_s,0.010412834897341256
greenland_beta,0.004267336985175021
antarctic_mu,0.004067274224224461
ocean_heat_0,0.0028191382088856355
antarctic_runoff_height0,0.0027944074841298448
greenland_b,0.0026454523100133778
rho_greenland,0.002517810813111475
temperature_0,0.002469274576230278
rho_antarctic,0.002413030536059437
greenland_v0,0.00238331561667474
anto_alpha,0.0023817983788029487
glaciers_beta0,0.002263116997288311
glaciers_v0,0.002235393302634217
antarctic_slope,0.0022026724405820467
sd_antarctic,0.0021964482683243234
anto_beta,0.0021858083927998487
rho_gmsl,0.0021848537370620915
antarctic_precip0,0.002133616259829086
antarctic_alpha,0.002098941794927344
sd_gmsl,0.0020912615621347945
antarctic_gamma,0.002081517124183736
sigma_whitenoise_co2,0.002075802081653311
sd_ocean_heat,0.0020686144633670204
thermal_alpha,0.00206068825240527
rho_glaciers,0.0020588314170159757
thermal_s0,0.0020430754440188942
alpha0_CO2,0.0020416861414503545
heat_diffusivity,0.002040959844940982
greenland_alpha,0.0020390648909770605
sd_glaciers,0.0020238876158086626
vslmult_s,0.00199671632123641
rho_temperature,0.0019722151358540314
antarctic_bed_height0,0.00196773471886906
sd_greenland,0.001957413480454107
N2O_0,0.001910689801636728
wvel_s,0.0018962031983683803
sd_temp,0.0018885083366271687
rho_ocean_heat,0.001874023502749731
antarctic_nu,0.0018695101467232
greenland_a,0.001857706780831489
Q10,0.0018411169058416004
antarctic_c,0.0018181769354500838
antarctic_flow0,0.001804837352656099
glaciers_n,0.0017817668361687596
vslel_s,0.001761659139958544
antarctic_s0,0.0017539098829149069
glaciers_s0,0.0017481199722262017
antarctic_kappa,0.0017088353853648751
CO2_0,0.0016860115386111644
CO2_diffusivity,0.0015973329433499935
CO2_fertilization,0.001583098705200983
