Feature,Importance
movefactor_s,0.8254289153734085
dvbm_s,0.02174003780984186
thermal_alpha,0.016697943555024027
climate_sensitivity,0.012671989426042134
rf_scale_aerosol,0.010828075872330962
heat_diffusivity,0.00374390054207888
temperature_0,0.0030212233336798437
sd_antarctic,0.0026813624354279845
sd_gmsl,0.002592658514678775
antarctic_precip0,0.0025169436740995798
antarctic_c,0.002476563213518241
antarctic_mu,0.002421902271919395
rho_gmsl,0.0023935781125008202
rho_greenland,0.0023436776441977834
antarctic_flow0,0.0023076126369986454
anto_alpha,0.0022731354738163914
rho_antarctic,0.002248083457517397
CO2_diffusivity,0.0022108169019283866
rho_glaciers,0.002201355649857282
rho_temperature,0.002200605276066841
antarctic_temp_threshold,0.002196630897874078
antarctic_gamma,0.0021739859057367424
glaciers_beta0,0.002148644619608616
alpha0_CO2,0.002142495379673568
antarctic_nu,0.002139401096288934
thermal_s0,0.002137363625342377
sd_greenland,0.0021279201820352846
N2O_0,0.00212385502076487
wvpdl_s,0.0021043185866450134
sd_ocean_heat,0.002098867759686944
sd_glaciers,0.002098280017223854
greenland_beta,0.002091194778007436
vslel_s,0.0020744116231070035
rho_ocean_heat,0.0020683450785235137
Q10,0.002066448680407713
antarctic_alpha,0.002058369112148028
glaciers_v0,0.0020546509163553144
ocean_heat_0,0.002054454163549266
antarctic_runoff_height0,0.0020363870455204955
greenland_alpha,0.0020241369534473867
antarctic_kappa,0.0020214786802636013
CO2_0,0.002020862562350288
antarctic_bed_height0,0.0019989974671948798
greenland_v0,0.0019981796900107943
vslmult_s,0.0019852531177148793
glaciers_n,0.001981935623492517
antarctic_s0,0.0019807221188814527
glaciers_s0,0.0019798380921853325
antarctic_lambda,0.0019663489298905818
CO2_fertilization,0.001957007900178265
wvel_s,0.00193597939728132
sd_temp,0.0019244872786126105
antarctic_slope,0.001922326390440216
sigma_whitenoise_co2,0.001912906422340242
anto_beta,0.0018548225376317318
greenland_b,0.0017893120201893707
greenland_a,0.0017489991544617795
