skl-a-43.rc.rit.edu
Processing 126...
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6468, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 150}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6465, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 160}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6450, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 170}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6449, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 180}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6444, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 200}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6454, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 230}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6455, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 255}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6452, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 270}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6443, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 300}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6456, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 140}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6468, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 150}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6469, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 160}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6458, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 170}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6454, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 180}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6457, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 200}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6456, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 230}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6460, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 255}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6453, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 270}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6455, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 300}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6404, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 140}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6411, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 150}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6405, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 160}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6398, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 170}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6407, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 180}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6404, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 200}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6420, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 230}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6414, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 255}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6407, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 270}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6408, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 300}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6425, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 140}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6422, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 150}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6415, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 160}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6402, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 170}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6405, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 180}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6402, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 200}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6406, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 230}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6409, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 255}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6406, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 270}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6397, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 300}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6391, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 12, 'n_estimators': 140}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6401, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 12, 'n_estimators': 150}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6400, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 12, 'n_estimators': 160}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6386, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 12, 'n_estimators': 170}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6385, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 12, 'n_estimators': 180}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6389, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 12, 'n_estimators': 200}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6400, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 12, 'n_estimators': 230}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6391, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 12, 'n_estimators': 255}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6388, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 12, 'n_estimators': 270}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6387, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 12, 'n_estimators': 300}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6380, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 14, 'n_estimators': 140}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6388, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 14, 'n_estimators': 150}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6390, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 14, 'n_estimators': 160}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6369, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 14, 'n_estimators': 170}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6364, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 14, 'n_estimators': 180}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6349, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 14, 'n_estimators': 200}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6358, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 14, 'n_estimators': 230}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6356, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 14, 'n_estimators': 255}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6353, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 14, 'n_estimators': 270}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6356, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 14, 'n_estimators': 300}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6365, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 16, 'n_estimators': 140}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6371, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 16, 'n_estimators': 150}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6372, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 16, 'n_estimators': 160}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6354, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 16, 'n_estimators': 170}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6354, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 16, 'n_estimators': 180}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6351, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 16, 'n_estimators': 200}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6354, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 16, 'n_estimators': 230}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6347, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 16, 'n_estimators': 255}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6342, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 16, 'n_estimators': 270}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6338, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 16, 'n_estimators': 300}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6306, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 18, 'n_estimators': 140}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6318, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 18, 'n_estimators': 150}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6313, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 18, 'n_estimators': 160}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6296, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 18, 'n_estimators': 170}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6292, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 18, 'n_estimators': 180}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6296, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 18, 'n_estimators': 200}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6305, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 18, 'n_estimators': 230}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6303, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 18, 'n_estimators': 255}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6305, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 18, 'n_estimators': 270}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6299, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 18, 'n_estimators': 300}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6303, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 140}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6311, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 150}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6297, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 160}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6280, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 170}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6281, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 180}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6274, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 200}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6285, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 230}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6281, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 255}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6273, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 270}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6265, Parameters: {'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 300}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6489, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 140}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6499, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 150}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6488, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 160}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6468, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 170}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6468, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 180}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6469, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6477, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 230}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6470, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 255}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6469, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 270}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6466, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 300}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6469, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 140}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6488, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 150}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6482, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 160}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6464, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 170}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6463, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 180}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6452, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 200}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6464, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 230}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6469, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 255}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6466, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 270}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6463, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 300}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6459, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 140}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6458, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 150}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6453, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 160}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6438, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 170}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6442, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 180}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6452, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 200}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6454, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 230}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6451, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 255}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6453, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 270}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6445, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 6, 'n_estimators': 300}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6436, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 140}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6444, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 150}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6439, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 160}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6432, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 170}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6431, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 180}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6425, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 200}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6435, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 230}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6435, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 255}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6429, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 270}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6427, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 8, 'n_estimators': 300}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6415, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 140}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6422, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 150}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6413, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 160}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6398, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 170}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6406, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 180}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6402, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 200}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6405, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 230}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6395, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 255}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6399, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 270}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6393, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 300}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6384, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 12, 'n_estimators': 140}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6386, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 12, 'n_estimators': 150}
Mean Test Score for NoAdaptCost Gulf 2100 SSP_460: 0.6386, Parameters: {'bootstrap': True, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_split': 12, 'n_estimators': 160}
