Feature,Importance
movefactor_s,0.796008097872812
dvbm_s,0.028730592183232317
rf_scale_aerosol,0.02837326491111103
thermal_alpha,0.01643172143862973
climate_sensitivity,0.015182141193522875
antarctic_temp_threshold,0.004289931109660768
temperature_0,0.004001786101843529
greenland_beta,0.003131077563284521
heat_diffusivity,0.003118462475210546
antarctic_precip0,0.0030412317538328496
sd_antarctic,0.002862420899411177
greenland_alpha,0.002712027456314518
rho_greenland,0.002419382029598639
antarctic_runoff_height0,0.002414033215252421
anto_alpha,0.0023932166936715747
rho_gmsl,0.0023243362239552708
antarctic_flow0,0.0023057884054131124
rho_glaciers,0.0022930681958427622
CO2_fertilization,0.002276670708841646
greenland_b,0.002220554090524814
antarctic_mu,0.002220344155457851
glaciers_n,0.002197498944316306
glaciers_beta0,0.0021705081393816367
ocean_heat_0,0.002141093889303448
antarctic_bed_height0,0.002113635330286889
rho_antarctic,0.002106544141082342
CO2_diffusivity,0.00209824706190597
antarctic_kappa,0.002091331395107242
sd_greenland,0.0020820220033613357
antarctic_c,0.002074003495097393
alpha0_CO2,0.0020669623606270706
antarctic_alpha,0.00205715109065098
vslel_s,0.002056502177618443
thermal_s0,0.0020487819005579355
wvpdl_s,0.0020411727247217765
sd_temp,0.0020063435340098483
CO2_0,0.0019876629340596524
wvel_s,0.0019747745840959117
N2O_0,0.0019626397007500595
antarctic_nu,0.0019589804471567083
rho_temperature,0.0019546597106451097
antarctic_lambda,0.0019454256136614105
antarctic_slope,0.001940201492213164
greenland_v0,0.0019398286132184988
antarctic_s0,0.0019304890814079015
glaciers_v0,0.0019272814725707738
antarctic_gamma,0.0019123463620449505
sigma_whitenoise_co2,0.0018959538100385214
vslmult_s,0.001878445674930857
rho_ocean_heat,0.0018763610915620787
Q10,0.0018571476742348238
glaciers_s0,0.0018430908800295045
sd_glaciers,0.0018413759944201163
greenland_a,0.0018323523834251375
sd_ocean_heat,0.0018316310702475402
anto_beta,0.001813388532504183
sd_gmsl,0.0017940160113304425
