Feature,Importance
movefactor_s,0.8078480250553925
dvbm_s,0.025192998014282115
rf_scale_aerosol,0.02334348342251556
thermal_alpha,0.018097554796901335
climate_sensitivity,0.012559140629256019
antarctic_temp_threshold,0.006751819815609657
temperature_0,0.0036415606282827677
antarctic_precip0,0.003531514107712326
heat_diffusivity,0.003249255894123382
greenland_beta,0.003142783105868655
sd_antarctic,0.0028743255526727167
rho_gmsl,0.0025809466147866658
greenland_alpha,0.002576760512199086
greenland_b,0.002542284179384919
rho_greenland,0.0023033742576723175
antarctic_runoff_height0,0.0022751159834058696
antarctic_mu,0.002224126734212219
glaciers_n,0.002187171384904537
glaciers_beta0,0.002158926738417684
anto_alpha,0.002122042237389052
antarctic_flow0,0.002054358379699553
antarctic_lambda,0.002005182523902197
antarctic_kappa,0.001979243432963297
antarctic_c,0.0019790084192634594
sd_greenland,0.001978427423633699
antarctic_slope,0.0019750555176900617
Q10,0.0019740971729469304
CO2_diffusivity,0.001971742212722075
antarctic_gamma,0.0019568624910039443
CO2_fertilization,0.0019340837423493396
rho_glaciers,0.0019335956282363353
vslel_s,0.0019324784031020618
ocean_heat_0,0.001923480523867416
glaciers_v0,0.0019107191783024956
sigma_whitenoise_co2,0.0019098473726780274
rho_antarctic,0.0018905813475527506
antarctic_alpha,0.0018812946567288674
thermal_s0,0.0018699195281152974
greenland_a,0.0018672661955480765
vslmult_s,0.0018612379502578875
antarctic_s0,0.0018459987386532843
CO2_0,0.0018281694987990693
glaciers_s0,0.0018239048646020886
sd_glaciers,0.0018165882403202043
sd_ocean_heat,0.0018121309127901934
antarctic_bed_height0,0.0017853576037412042
greenland_v0,0.001775273920520274
wvel_s,0.0017668257166191953
alpha0_CO2,0.0017628745253385513
wvpdl_s,0.001749904007093327
antarctic_nu,0.00174756536931866
sd_gmsl,0.0017437098463648946
rho_temperature,0.0017220375788772248
rho_ocean_heat,0.0017216043014522365
N2O_0,0.0017113929359910969
anto_beta,0.0017052521763228138
sd_temp,0.0016897179976424989
