Feature,Importance
movefactor_s,0.8051374399139857
dvbm_s,0.03148013613600481
rf_scale_aerosol,0.019922800269554328
climate_sensitivity,0.017959787826518827
thermal_alpha,0.014330014402877162
temperature_0,0.0034566044383942027
heat_diffusivity,0.0032648537210394697
antarctic_precip0,0.0028147256052993693
greenland_alpha,0.0027250301142806906
greenland_beta,0.0025866802902636847
rho_greenland,0.002435503060606206
sd_antarctic,0.002378483000838624
antarctic_flow0,0.002371431600476476
antarctic_c,0.0023634431018856707
anto_alpha,0.0022189253901063913
antarctic_mu,0.0022037098933442205
glaciers_beta0,0.0022021742691567406
rho_antarctic,0.0021964186507895138
glaciers_v0,0.0021477923359326002
ocean_heat_0,0.002139306394789101
antarctic_temp_threshold,0.0021341374259846685
greenland_v0,0.002133212282534847
sd_glaciers,0.002122585055163291
antarctic_kappa,0.0021214419275988705
vslel_s,0.002118723812848184
greenland_b,0.0021069548169638202
CO2_fertilization,0.002084238764256397
N2O_0,0.002079393688397849
CO2_diffusivity,0.002078396200899886
wvel_s,0.0020721171175752387
antarctic_gamma,0.002063112573136873
rho_gmsl,0.0020578926935261913
sd_gmsl,0.0020468327254769486
glaciers_n,0.0020422301643685326
antarctic_nu,0.0020390458359648657
rho_temperature,0.0020345970212552736
sigma_whitenoise_co2,0.002011560844222093
antarctic_lambda,0.002000830326683207
CO2_0,0.0019924484201731974
antarctic_s0,0.0019901349818313412
antarctic_runoff_height0,0.0019632734276058363
rho_glaciers,0.001960330395554313
sd_temp,0.0019483880875959256
wvpdl_s,0.0019477153302448313
antarctic_alpha,0.0019440368975682867
sd_greenland,0.0019434827231170023
glaciers_s0,0.001939886754983372
vslmult_s,0.001931640472768066
antarctic_bed_height0,0.0019300422175452753
thermal_s0,0.0019171125715429925
Q10,0.0019162955623421348
alpha0_CO2,0.0019086819398855851
rho_ocean_heat,0.0018975261129138192
anto_beta,0.0018600999070278745
sd_ocean_heat,0.0018256513967483728
antarctic_slope,0.0017754599562046318
greenland_a,0.001725229151346308
