mean_test_score,n_estimators,min_samples_split,max_depth,bootstrap
0.78689349084373,350,2,40,False
0.786854744891011,350,2,45,False
0.786854744891011,350,2,55,False
0.786854744891011,350,2,50,False
0.786854744891011,350,2,60,False
0.786569047496791,350,2,30,False
0.7864984842138374,325,2,40,False
0.786488120801079,350,2,35,False
0.7864573992127468,325,2,55,False
0.7864573992127468,325,2,50,False
0.7864573992127468,325,2,60,False
0.7864573992127468,325,2,45,False
0.7862470985002377,325,2,30,False
0.786160315603054,325,2,35,False
0.7858335895864512,300,2,30,False
0.7858035002959369,300,2,40,False
0.7857586399385118,300,2,55,False
0.7857586399385118,300,2,60,False
0.7857586399385118,300,2,50,False
0.7857586399385118,300,2,45,False
0.7856545691185278,160,2,30,False
0.7855164222815276,270,2,40,False
0.7854660375445139,270,2,55,False
0.7854660375445139,270,2,45,False
0.7854660375445139,270,2,60,False
0.7854660375445139,270,2,50,False
0.785451839769358,300,2,35,False
0.7854373414169249,270,2,30,False
0.7852033691735614,270,2,35,False
0.7851817946039916,325,6,30,False
0.78517969225857,160,2,40,False
0.785163178161145,350,6,30,False
0.7851594808924961,160,2,35,False
0.7851275525231622,160,2,50,False
0.7851275525231622,160,2,55,False
0.7851275525231622,160,2,60,False
0.7851275525231622,160,2,45,False
0.7849802764561878,350,6,25,False
0.7849459676512622,350,2,25,False
0.7847815506801583,325,2,25,False
0.7846432502893175,325,6,25,False
0.7846277343212199,255,2,40,False
0.7846159094872222,300,6,30,False
0.7845760302092716,255,2,60,False
0.7845760302092716,255,2,50,False
0.7845760302092716,255,2,55,False
0.7845760302092716,255,2,45,False
0.784568087705033,350,6,40,False
0.7845680572912997,350,6,50,False
0.7845680572912997,350,6,55,False
0.7845680572912997,350,6,60,False
0.7845680572912997,350,6,45,False
0.7845491088878397,325,2,20,False
0.7845487117016295,300,2,25,False
0.7845471095095997,350,6,35,False
0.7845468713344372,170,2,30,False
0.784508634798465,160,6,30,False
0.784498892106923,325,6,40,False
0.7844988629410723,325,6,60,False
0.7844988629410723,325,6,45,False
0.7844988629410723,325,6,55,False
0.7844988629410723,325,6,50,False
0.7844625728519408,270,6,30,False
0.7844546578281931,255,2,35,False
0.7844337734312165,255,2,30,False
0.7844028013226775,350,2,20,False
0.7843988012866976,325,6,35,False
0.7843620092154205,230,2,30,False
