Feature,Importance
dvbm_s,0.7810098354689323
movefactor_s,0.15241187459090116
rf_scale_aerosol,0.007047214356094232
climate_sensitivity,0.006809415494482628
thermal_alpha,0.006322450817752252
temperature_0,0.001803606439961108
antarctic_temp_threshold,0.0013373618326538743
heat_diffusivity,0.0013078767765006755
sd_gmsl,0.0011558090552166438
antarctic_precip0,0.0010976566758055704
rho_antarctic,0.0010210548666554297
rho_greenland,0.0010205563517279952
greenland_beta,0.0009994304644406966
vslmult_s,0.0009941853420976912
glaciers_beta0,0.0009689487627564721
rho_gmsl,0.0009520881379011576
antarctic_mu,0.0009396452176209703
wvpdl_s,0.0009001844626398628
antarctic_bed_height0,0.0008898882241355241
greenland_alpha,0.0008872488798986168
rho_glaciers,0.0008763158934957238
antarctic_s0,0.0008762928952644542
glaciers_n,0.0008751828149681796
sd_antarctic,0.0008729594366462676
ocean_heat_0,0.0008726984459772342
antarctic_flow0,0.0008674871893851694
thermal_s0,0.0008648982017054561
rho_temperature,0.0008612019111526103
anto_alpha,0.0008607386868936976
antarctic_kappa,0.000857182870303422
antarctic_runoff_height0,0.0008571765988764189
antarctic_nu,0.0008499494433379832
antarctic_alpha,0.0008448504246672727
antarctic_gamma,0.000842740656275335
rho_ocean_heat,0.0008363661731514147
N2O_0,0.000825353205441964
antarctic_c,0.0008170957495978339
sd_glaciers,0.0008136340471255324
wvel_s,0.000809436022185388
antarctic_lambda,0.0008031673168366058
glaciers_s0,0.0008002462182145291
CO2_0,0.0007984238621849663
sd_temp,0.0007983658220014342
antarctic_slope,0.000796449724250991
greenland_v0,0.0007938522555802402
sd_greenland,0.0007913208738974294
vslel_s,0.0007873411551413522
glaciers_v0,0.0007843333705000532
CO2_diffusivity,0.0007768342906992017
CO2_fertilization,0.0007701604672149349
sd_ocean_heat,0.000767358362502189
Q10,0.0007669003762977581
alpha0_CO2,0.0007546209373139321
greenland_b,0.0007502861715008554
sigma_whitenoise_co2,0.0007493122440216481
anto_beta,0.0007366886272145099
greenland_a,0.0007164450400013013
