Feature,Importance
antarctic_temp_threshold,0.3022863166480948
climate_sensitivity,0.2366019039895762
dvbm_s,0.2343021305032563
antarctic_lambda,0.057557087831398276
rf_scale_aerosol,0.046505018789762945
movefactor_s,0.006220585290902435
antarctic_mu,0.004481183249612346
heat_diffusivity,0.0044500093715219525
Q10,0.004427616140979283
temperature_0,0.003871724404009843
wvpdl_s,0.003825577715614943
greenland_beta,0.003577566352732705
ocean_heat_0,0.0030313523197955973
antarctic_precip0,0.0029577862341801384
rho_gmsl,0.0027878940023673654
greenland_b,0.002466797695682272
thermal_alpha,0.0024589486018674394
rho_greenland,0.0023534717373546025
CO2_diffusivity,0.0022947703736205067
sd_antarctic,0.0022542288288687796
greenland_alpha,0.0021692774518697936
sd_gmsl,0.0021434322615075407
antarctic_runoff_height0,0.002131299782049723
sd_greenland,0.002109368024381996
CO2_fertilization,0.002106142443263163
sd_ocean_heat,0.0020670517741466776
antarctic_nu,0.0020645292613918555
anto_beta,0.00205970688149048
anto_alpha,0.0020406921390269885
sd_glaciers,0.002023637908086598
rho_glaciers,0.0020123091555990405
antarctic_flow0,0.002006820610165606
rho_antarctic,0.001976363960241354
antarctic_slope,0.001975594038616547
rho_temperature,0.001975176038627218
glaciers_n,0.0019336654415626896
sd_temp,0.001903162955121439
greenland_v0,0.0019027295305652928
CO2_0,0.0018830043078280215
greenland_a,0.001878051274651507
sigma_whitenoise_co2,0.0018724164209661632
N2O_0,0.0018565629340341209
antarctic_c,0.001854169866195077
alpha0_CO2,0.0018538495112077973
antarctic_bed_height0,0.001846926109558327
rho_ocean_heat,0.0018450545023387158
antarctic_alpha,0.0018446947892519492
glaciers_v0,0.0018442298480641052
thermal_s0,0.0018433790229706957
vslmult_s,0.0018249675081905051
antarctic_s0,0.0018098177107271133
antarctic_kappa,0.001800156248230033
wvel_s,0.0017825101239451408
vslel_s,0.0017802240583879375
glaciers_beta0,0.0017662788043931756
glaciers_s0,0.0017512709559222362
antarctic_gamma,0.001749506264224628
