Feature,Importance
dvbm_s,0.5473311833863042
antarctic_lambda,0.10021971065415954
climate_sensitivity,0.09259175073492093
antarctic_temp_threshold,0.08850007672571533
rf_scale_aerosol,0.038451005058924376
movefactor_s,0.02343895325578771
antarctic_mu,0.006728527118536967
wvpdl_s,0.00669616820280102
greenland_beta,0.004021603353217721
greenland_b,0.0028663919729518318
temperature_0,0.0028390517340877186
rho_greenland,0.002639696459294099
thermal_alpha,0.002357422036054127
greenland_a,0.002293493233041515
rho_gmsl,0.002149765680471807
sd_greenland,0.002128054808886557
heat_diffusivity,0.002076530688775289
antarctic_runoff_height0,0.002057657792795301
sd_gmsl,0.0020507223025673996
greenland_alpha,0.0020449671060442445
ocean_heat_0,0.002011900953783247
antarctic_precip0,0.002006142545246432
anto_alpha,0.0019106452422746611
vslel_s,0.001907329502514389
sd_antarctic,0.0019072403588008885
Q10,0.0019039211055356922
sigma_whitenoise_co2,0.0018924649594779179
antarctic_flow0,0.0018742119810635728
glaciers_v0,0.0018639867793667328
glaciers_n,0.0018469728443820924
antarctic_nu,0.001843654707361016
wvel_s,0.0018304617288459801
rho_antarctic,0.0018263509374202842
sd_temp,0.0018027806634102527
sd_glaciers,0.0017975580659522273
greenland_v0,0.001791407682123684
thermal_s0,0.001781931244907276
antarctic_kappa,0.0017803527668710717
rho_glaciers,0.0017728219332478943
antarctic_slope,0.0017727154250453726
CO2_0,0.0017721653816640606
vslmult_s,0.0017636280150219812
anto_beta,0.0017591252063921675
CO2_fertilization,0.001752714319165903
alpha0_CO2,0.001745897644699773
antarctic_c,0.0017447178801739819
N2O_0,0.0017425467650896696
rho_ocean_heat,0.001740688679029077
sd_ocean_heat,0.0017292810117648598
antarctic_alpha,0.0017239198982512772
glaciers_beta0,0.0017224842036603818
antarctic_bed_height0,0.0017216265352291474
glaciers_s0,0.0017150747421109838
rho_temperature,0.0017111815845222643
antarctic_s0,0.0016996137756185759
antarctic_gamma,0.0016936680801867847
CO2_diffusivity,0.0016540825444508545
