Feature,Importance
dvbm_s,0.7087282547925242
movefactor_s,0.07492581902847863
antarctic_lambda,0.07068288224086551
rf_scale_aerosol,0.01679938562792106
climate_sensitivity,0.014122300883917286
wvpdl_s,0.010008801125282366
greenland_beta,0.006478690736384775
antarctic_mu,0.005558987456104474
antarctic_runoff_height0,0.003780169234273253
greenland_b,0.0034726559409330292
thermal_alpha,0.003089552157688216
temperature_0,0.002917870746527265
greenland_a,0.0029156144541949767
rho_greenland,0.002751658218010876
antarctic_temp_threshold,0.002449082029534112
rho_gmsl,0.0023697556264378355
ocean_heat_0,0.0022131180336670054
greenland_alpha,0.002192325330874917
anto_alpha,0.0021899380949991325
sd_gmsl,0.001984006903204818
antarctic_precip0,0.0019601092739800602
rho_antarctic,0.0019224784139157721
sd_antarctic,0.0019130723139940842
sd_greenland,0.0018671060880131555
antarctic_nu,0.0018638680134936503
antarctic_flow0,0.0018107926299563782
antarctic_alpha,0.0017163308888272445
heat_diffusivity,0.001672458645310138
Q10,0.001662713010862124
sigma_whitenoise_co2,0.0016577092917433765
glaciers_n,0.0016559390945106072
CO2_0,0.0016479352223099364
antarctic_s0,0.0016440424336555712
thermal_s0,0.0016344414598732885
rho_glaciers,0.0016169265906675193
sd_temp,0.001612196259670232
alpha0_CO2,0.0016032650554187167
antarctic_kappa,0.0016027833556527776
vslel_s,0.001601696181466655
sd_glaciers,0.001594093034030725
antarctic_gamma,0.0015907473293309022
sd_ocean_heat,0.001585899159116569
wvel_s,0.0015818401429471673
anto_beta,0.00157128369652287
CO2_diffusivity,0.0015673861175458988
vslmult_s,0.001562840650241231
rho_ocean_heat,0.0015601961459628772
rho_temperature,0.0015600546434090578
greenland_v0,0.0015505768341571948
glaciers_beta0,0.001550219181284213
CO2_fertilization,0.0015115262366988118
N2O_0,0.001506157397124604
antarctic_bed_height0,0.001495218055216227
glaciers_v0,0.001487828965278184
glaciers_s0,0.001486300032659315
antarctic_slope,0.0014796825552721735
antarctic_c,0.0014614169380568534
